Long_Term_Fuel_Trim_Bank1,Engine_coolant_temperature.1,Activation_of_Air_compressor,Torque_of_friction,Engine_soacking_time,Intake_air_pressure,Time(s),Class,Trip_ID
2.3,89,1,15.6,0,40,2336,F,0
2.3,89,1,15.6,0,48,2337,F,0
2.3,89,1,15.6,0,52,2338,F,0
2.3,89,1,15.2,0,54,2339,F,0
2.3,89,1,15.2,0,56,2340,F,0
2.3,89,1,15.2,0,55,2341,F,0
2.3,89,1,15.2,0,56,2342,F,0
2.3,89,1,15.2,0,55,2343,F,0
2.3,89,1,15.2,0,55,2344,F,0
2.3,89,1,15.2,0,56,2345,F,0
2.3,89,1,15.2,0,57,2346,F,0
2.3,89,1,15.2,0,56,2347,F,0
2.3,89,1,15.2,0,55,2348,F,0
2.3,89,1,15.2,0,55,2349,F,0
2.3,89,1,15.2,0,55,2350,F,0
2.3,89,1,15.2,0,55,2351,F,0
2.3,89,1,15.2,0,56,2352,F,0
2.3,89,1,14.8,0,56,2353,F,0
2.3,89,1,14.8,0,56,2354,F,0
2.3,89,1,14.5,0,59,2355,F,0
2.3,89,1,14.5,0,55,2356,F,0
2.3,89,1,14.5,0,51,2357,F,0
2.3,89,1,13.7,0,60,2358,F,0
2.3,89,1,14.1,0,48,2359,F,0
2.3,89,1,14.1,0,34,2360,F,0
2.3,89,1,14.5,0,35,2361,F,0
2.3,89,1,14.5,0,30,2362,F,0
2.3,89,1,14.5,0,30,2363,F,0
2.3,89,1,14.8,0,33,2364,F,0
2.3,89,1,15.2,0,37,2365,F,0
2.3,89,1,15.2,0,46,2366,F,0
2.3,89,1,15.2,0,48,2367,F,0
2.3,89,1,15.2,0,54,2368,F,0
2.3,89,1,15.2,0,53,2369,F,0
2.3,89,1,15.2,0,52,2370,F,0
2.3,89,1,15.2,0,53,2371,F,0
2.3,89,1,14.8,0,59,2372,F,0
2.3,89,1,14.5,0,56,2373,F,0
2.3,89,1,14.1,0,58,2374,F,0
2.3,88,1,14.1,0,65,2375,F,0
2.3,88,1,13.7,0,66,2376,F,0
2.3,88,1,14.5,0,62,2377,F,0
2.3,88,1,14.8,0,32,2378,F,0
2.3,89,1,14.1,0,46,2379,F,0
2.3,89,1,14.1,0,50,2380,F,0
2.3,89,1,14.5,0,39,2381,F,0
2.3,89,1,14.8,0,34,2382,F,0
2.3,89,1,15.2,0,34,2383,F,0
2.3,89,1,15.2,0,34,2384,F,0
2.3,89,1,15.2,0,35,2385,F,0
2.3,89,1,15.2,0,35,2386,F,0
2.3,89,1,15.2,0,35,2387,F,0
2.3,89,1,15.2,0,35,2388,F,0
2.3,89,1,15.2,0,39,2389,F,0
2.3,89,1,15.2,0,49,2390,F,0
2.3,88,1,15.2,0,52,2391,F,0
2.3,88,1,15.2,0,53,2392,F,0
2.3,88,1,15.2,0,53,2393,F,0
2.3,88,1,15.2,0,53,2394,F,0
2.3,88,1,14.8,0,55,2395,F,0
2.3,88,1,14.5,0,61,2396,F,0
2.3,88,1,14.5,0,55,2397,F,0
2.3,88,1,14.5,0,43,2398,F,0
2.3,88,1,15.2,0,41,2399,F,0
2.3,88,1,15.2,0,41,2400,F,0
2.3,88,1,15.2,0,44,2401,F,0
2.3,88,1,14.5,0,47,2402,F,0
2.3,88,1,15.2,0,40,2403,F,0
2.3,88,1,15.2,0,41,2404,F,0
2.3,88,1,15.2,0,49,2405,F,0
2.3,88,1,15.2,0,51,2406,F,0
2.3,88,1,15.2,0,51,2407,F,0
2.3,88,1,15.2,0,52,2408,F,0
2.3,88,1,15.2,0,54,2409,F,0
2.3,88,1,15.2,0,53,2410,F,0
2.3,88,1,15.2,0,55,2411,F,0
2.3,88,1,15.2,0,55,2412,F,0
2.3,88,1,15.2,0,54,2413,F,0
2.3,88,1,15.2,0,55,2414,F,0
2.3,88,1,15.2,0,55,2415,F,0
2.3,88,1,14.8,0,56,2416,F,0
2.3,88,1,14.8,0,56,2417,F,0
2.3,88,1,15.2,0,55,2418,F,0
2.3,88,1,14.8,0,56,2419,F,0
2.3,88,1,14.8,0,55,2420,F,0
2.3,88,1,14.8,0,56,2421,F,0
2.3,88,1,14.5,0,59,2422,F,0
2.3,88,1,14.1,0,60,2423,F,0
2.3,88,1,13.7,0,52,2424,F,0
2.3,88,1,14.5,0,36,2425,F,0
2.3,88,1,15.2,0,42,2426,F,0
2.3,88,1,15.2,0,45,2427,F,0
2.3,88,1,15.2,0,46,2428,F,0
2.3,88,1,15.2,0,49,2429,F,0
2.3,88,1,15.2,0,52,2430,F,0
2.3,88,1,15.2,0,58,2431,F,0
2.3,88,1,15.2,0,58,2432,F,0
2.3,88,1,15.2,0,58,2433,F,0
2.3,88,1,15.2,0,57,2434,F,0
2.3,88,1,15.2,0,54,2435,F,0
2.3,88,1,14.8,0,58,2436,F,0
2.3,88,1,14.5,0,59,2437,F,0
2.3,88,1,14.5,0,50,2438,F,0
2.3,88,1,14.5,0,39,2439,F,0
2.3,88,1,14.8,0,32,2440,F,0
2.3,88,1,14.8,0,51,2441,F,0
2.3,88,1,14.8,0,59,2442,F,0
2.3,88,1,15.2,0,58,2443,F,0
2.3,88,1,15.2,0,57,2444,F,0
2.3,88,1,15.2,0,56,2445,F,0
2.3,88,1,15.2,0,57,2446,F,0
2.3,88,1,15.2,0,56,2447,F,0
2.3,88,1,15.2,0,56,2448,F,0
2.3,88,1,15.2,0,55,2449,F,0
2.3,88,1,15.2,0,55,2450,F,0
2.3,88,1,15.2,0,55,2451,F,0
2.3,88,1,15.2,0,54,2452,F,0
2.3,88,1,15.2,0,56,2453,F,0
2.3,88,1,15.2,0,56,2454,F,0
2.3,88,1,15.2,0,56,2455,F,0
2.3,88,1,15.2,0,57,2456,F,0
2.3,88,1,15.2,0,56,2457,F,0
2.3,88,1,15.2,0,56,2458,F,0
2.3,88,1,15.2,0,56,2459,F,0
2.3,88,1,15.2,0,56,2460,F,0
2.3,88,1,15.2,0,55,2461,F,0
2.3,88,1,14.8,0,56,2462,F,0
2.3,88,1,14.8,0,56,2463,F,0
2.3,88,1,14.8,0,56,2464,F,0
2.3,88,1,14.8,0,57,2465,F,0
2.3,88,1,14.8,0,57,2466,F,0
2.3,88,1,15.2,0,56,2467,F,0
2.3,88,1,15.2,0,56,2468,F,0
2.3,88,1,14.8,0,56,2469,F,0
2.3,88,1,14.8,0,56,2470,F,0
2.3,88,1,14.8,0,56,2471,F,0
2.3,88,1,14.5,0,56,2472,F,0
2.3,88,1,14.5,0,56,2473,F,0
2.3,88,1,14.5,0,56,2474,F,0
2.3,88,1,14.8,0,56,2475,F,0
2.3,88,1,14.8,0,58,2476,F,0
2.3,88,1,14.5,0,50,2477,F,0
2.3,88,1,15.2,0,41,2478,F,0
2.3,88,1,15.2,0,45,2479,F,0
2.3,88,1,15.2,0,48,2480,F,0
2.3,88,1,15.2,0,49,2481,F,0
2.3,88,1,15.2,0,50,2482,F,0
2.3,88,1,15.2,0,54,2483,F,0
2.3,88,1,15.2,0,53,2484,F,0
2.3,88,1,15.2,0,50,2485,F,0
2.3,88,1,15.2,0,50,2486,F,0
2.3,88,1,15.2,0,48,2487,F,0
2.3,88,1,15.2,0,47,2488,F,0
2.3,88,1,14.8,0,50,2489,F,0
2.3,88,1,14.5,0,56,2490,F,0
2.3,88,1,14.5,0,41,2491,F,0
2.3,88,1,14.5,0,37,2492,F,0
2.3,88,1,15.2,0,42,2493,F,0
2.3,88,1,15.2,0,44,2494,F,0
2.3,88,1,15.2,0,44,2495,F,0
2.3,88,1,15.2,0,44,2496,F,0
2.3,88,1,15.2,0,46,2497,F,0
2.3,88,1,15.2,0,38,2498,F,0
2.3,88,1,15.2,0,38,2499,F,0
2.3,88,1,15.2,0,43,2500,F,0
2.3,88,1,15.2,0,45,2501,F,0
2.3,88,1,15.2,0,45,2502,F,0
2.3,88,1,14.8,0,50,2503,F,0
2.3,88,1,14.8,0,40,2504,F,0
2.3,88,1,15.2,0,36,2505,F,0
2.3,88,1,15.2,0,43,2506,F,0
2.3,88,1,14.8,0,50,2507,F,0
2.3,88,1,14.5,0,57,2508,F,0
2.3,88,1,15.2,0,33,2509,F,0
2.3,88,1,14.5,0,45,2510,F,0
2.3,88,1,14.5,0,42,2511,F,0
2.3,88,1,14.5,0,41,2512,F,0
2.3,88,1,14.8,0,39,2513,F,0
2.3,88,1,15.2,0,38,2514,F,0
2.3,88,1,14.5,0,47,2515,F,0
2.3,88,1,14.5,0,54,2516,F,0
2.3,88,1,14.5,0,54,2517,F,0
2.3,88,1,14.8,0,41,2518,F,0
2.3,88,1,14.8,0,29,2519,F,0
2.3,88,1,14.8,0,35,2520,F,0
2.3,88,1,15.2,0,35,2521,F,0
2.3,88,1,15.2,0,36,2522,F,0
2.3,88,1,15.6,0,36,2523,F,0
2.3,88,1,15.6,0,36,2524,F,0
2.3,88,1,15.6,0,38,2525,F,0
2.3,88,1,15.6,0,42,2526,F,0
2.3,88,1,15.6,0,46,2527,F,0
2.3,88,1,15.6,0,50,2528,F,0
2.3,88,1,15.6,0,52,2529,F,0
2.3,88,1,15.6,0,53,2530,F,0
2.3,88,1,15.6,0,51,2531,F,0
2.3,88,1,15.6,0,46,2532,F,0
2.3,88,1,15.2,0,47,2533,F,0
2.3,88,1,14.5,0,68,2534,F,0
2.3,88,1,14.5,0,69,2535,F,0
2.3,88,1,14.5,0,61,2536,F,0
2.3,88,1,14.8,0,41,2537,F,0
2.3,88,1,13.3,0,71,2538,F,0
2.3,88,1,12.9,0,77,2539,F,0
2.3,88,1,14.8,0,40,2540,F,0
2.3,88,1,15.2,0,29,2541,F,0
2.3,88,1,15.2,0,29,2542,F,0
2.3,88,1,15.2,0,29,2543,F,0
2.3,88,1,15.2,0,31,2544,F,0
2.3,88,1,15.2,0,34,2545,F,0
2.3,88,1,15.2,0,35,2546,F,0
2.3,88,1,15.2,0,35,2547,F,0
2.3,88,1,15.2,0,35,2548,F,0
2.3,88,1,15.2,0,37,2549,F,0
2.3,88,1,15.6,0,39,2550,F,0
2.3,88,1,15.6,0,42,2551,F,0
2.3,88,1,15.6,0,41,2552,F,0
2.3,88,1,15.6,0,45,2553,F,0
2.3,88,1,15.2,0,53,2554,F,0
2.3,88,1,15.6,0,52,2555,F,0
2.3,88,1,15.2,0,50,2556,F,0
2.3,88,1,15.2,0,46,2557,F,0
2.3,88,1,15.2,0,45,2558,F,0
2.3,88,1,15.2,0,44,2559,F,0
2.3,88,1,15.2,0,44,2560,F,0
2.3,88,1,15.2,0,44,2561,F,0
2.3,88,1,15.2,0,41,2562,F,0
2.3,88,1,15.2,0,39,2563,F,0
2.3,88,1,15.6,0,41,2564,F,0
2.3,88,1,15.6,0,47,2565,F,0
2.3,88,1,15.2,0,52,2566,F,0
2.3,88,1,15.2,0,51,2567,F,0
2.3,88,1,15.2,0,54,2568,F,0
2.3,88,1,15.2,0,57,2569,F,0
2.3,88,1,15.2,0,56,2570,F,0
2.3,88,1,15.2,0,55,2571,F,0
2.3,88,1,15.2,0,56,2572,F,0
2.3,88,1,15.2,0,55,2573,F,0
2.3,88,1,15.2,0,54,2574,F,0
2.3,88,1,15.2,0,52,2575,F,0
2.3,88,1,15.2,0,52,2576,F,0
2.3,88,1,14.5,0,53,2577,F,0
2.3,88,1,14.8,0,44,2578,F,0
2.3,88,1,13.7,0,66,2579,F,0
2.3,88,1,14.5,0,47,2580,F,0
2.3,88,1,13.7,0,41,2581,F,0
2.3,88,1,13.7,0,44,2582,F,0
2.3,88,1,14.5,0,36,2583,F,0
2.3,88,1,14.5,0,33,2584,F,0
2.3,88,1,14.8,0,33,2585,F,0
2.3,88,1,15.2,0,38,2586,F,0
2.3,88,1,14.1,0,55,2587,F,0
2.3,88,1,13.3,0,74,2588,F,0
2.3,88,1,14.5,0,43,2589,F,0
2.3,88,1,13.7,0,67,2590,F,0
2.3,88,1,14.1,0,67,2591,F,0
2.3,88,1,14.5,0,48,2592,F,0
2.3,88,1,14.5,0,43,2593,F,0
2.3,88,1,14.5,0,41,2594,F,0
2.3,88,1,14.8,0,40,2595,F,0
2.3,88,1,15.2,0,40,2596,F,0
2.3,88,1,15.2,0,38,2597,F,0
2.3,88,1,15.2,0,33,2598,F,0
2.3,88,1,15.2,0,30,2599,F,0
2.3,88,1,14.5,0,43,2600,F,0
2.3,88,1,15.2,0,36,2601,F,0
2.3,88,1,15.2,0,33,2602,F,0
2.3,88,1,15.6,0,30,2603,F,0
2.3,88,1,15.6,0,28,2604,F,0
2.3,88,1,15.6,0,34,2605,F,0
2.3,88,1,15.6,0,34,2606,F,0
2.3,88,1,15.6,0,31,2607,F,0
2.3,88,1,15.6,0,31,2608,F,0
2.3,88,1,16.0,0,32,2609,F,0
2.3,88,1,16.4,0,35,2610,F,0
2.3,88,1,16.0,0,37,2611,F,0
2.3,88,1,15.6,0,35,2612,F,0
2.3,88,1,15.6,0,34,2613,F,0
2.3,88,1,15.6,0,34,2614,F,0
2.3,88,1,15.2,0,41,2615,F,0
2.3,88,1,15.2,0,52,2616,F,0
2.3,88,1,15.2,0,50,2617,F,0
2.3,88,1,15.6,0,46,2618,F,0
2.3,88,1,15.6,0,45,2619,F,0
2.3,88,1,15.6,0,44,2620,F,0
2.3,88,1,15.6,0,44,2621,F,0
2.3,88,1,15.6,0,44,2622,F,0
2.3,88,1,15.6,0,43,2623,F,0
2.3,88,1,15.6,0,43,2624,F,0
2.3,88,1,15.6,0,40,2625,F,0
2.3,88,1,15.6,0,39,2626,F,0
2.3,88,1,15.6,0,38,2627,F,0
2.3,88,1,15.6,0,37,2628,F,0
2.3,88,1,15.6,0,37,2629,F,0
2.3,88,1,15.6,0,37,2630,F,0
2.3,88,1,15.6,0,38,2631,F,0
2.3,88,1,15.2,0,43,2632,F,0
2.3,88,1,15.2,0,46,2633,F,0
2.3,88,1,15.2,0,44,2634,F,0
2.3,88,1,15.2,0,45,2635,F,0
2.3,88,1,15.2,0,46,2636,F,0
2.3,88,1,15.2,0,45,2637,F,0
2.3,88,1,15.2,0,44,2638,F,0
2.3,88,1,15.2,0,44,2639,F,0
2.3,88,1,15.2,0,44,2640,F,0
2.3,88,1,14.8,0,47,2641,F,0
2.3,88,1,13.7,0,60,2642,F,0
2.3,88,1,14.5,0,35,2643,F,0
2.3,88,1,14.1,0,36,2644,F,0
2.3,88,1,14.8,0,34,2645,F,0
2.3,88,1,15.2,0,37,2646,F,0
2.3,88,1,14.5,0,47,2647,F,0
2.3,88,1,14.5,0,42,2648,F,0
2.3,88,1,15.2,0,34,2649,F,0
2.3,88,1,15.2,0,36,2650,F,0
2.3,88,1,15.2,0,39,2651,F,0
2.3,88,1,15.2,0,41,2652,F,0
2.3,88,1,15.2,0,43,2653,F,0
2.3,88,1,15.6,0,47,2654,F,0
2.3,88,1,15.6,0,47,2655,F,0
2.3,88,1,15.2,0,52,2656,F,0
2.3,88,1,15.2,0,53,2657,F,0
2.3,88,1,15.2,0,52,2658,F,0
2.3,88,1,14.8,0,54,2659,F,0
2.3,88,1,14.8,0,44,2660,F,0
2.3,88,1,14.5,0,50,2661,F,0
2.3,88,1,14.5,0,54,2662,F,0
2.3,88,1,14.5,0,49,2663,F,0
2.3,87,1,14.1,0,48,2664,F,0
2.3,87,1,13.3,0,64,2665,F,0
2.3,87,1,13.7,0,66,2666,F,0
2.3,87,1,13.7,0,66,2667,F,0
2.3,87,1,13.7,0,65,2668,F,0
2.3,88,1,14.5,0,40,2669,F,0
2.3,88,1,14.5,0,35,2670,F,0
2.3,88,1,14.5,0,47,2671,F,0
2.3,88,1,14.5,0,48,2672,F,0
2.3,88,1,12.9,0,81,2673,F,0
2.3,88,1,12.9,0,89,2674,F,0
2.3,88,1,13.7,0,79,2675,F,0
2.3,88,1,14.5,0,73,2676,F,0
2.3,88,1,13.7,0,77,2677,F,0
2.3,88,1,14.5,0,53,2678,F,0
2.3,88,1,15.2,0,23,2679,F,0
2.3,88,1,15.2,0,29,2680,F,0
2.3,88,1,15.2,0,30,2681,F,0
2.3,88,1,15.2,0,29,2682,F,0
2.3,88,1,15.6,0,29,2683,F,0
2.3,88,1,15.6,0,37,2684,F,0
2.3,88,1,15.6,0,44,2685,F,0
2.3,87,1,15.6,0,45,2686,F,0
2.3,87,1,15.2,0,44,2687,F,0
2.3,87,1,14.8,0,53,2688,F,0
2.3,87,1,13.7,0,89,2689,F,0
2.3,87,1,13.7,0,83,2690,F,0
2.3,87,1,14.1,0,63,2691,F,0
2.3,87,1,13.3,0,73,2692,F,0
2.3,87,1,12.9,0,78,2693,F,0
2.3,87,1,12.9,0,76,2694,F,0
2.3,87,1,13.3,0,77,2695,F,0
2.3,87,1,13.7,0,75,2696,F,0
2.3,87,1,14.1,0,64,2697,F,0
2.3,87,1,13.7,0,61,2698,F,0
2.3,87,1,14.8,0,32,2699,F,0
2.3,88,1,14.5,0,34,2700,F,0
2.3,88,1,14.5,0,36,2701,F,0
2.3,88,1,14.8,0,27,2702,F,0
2.3,88,1,14.8,0,27,2703,F,0
2.3,88,1,14.5,0,31,2704,F,0
2.3,87,1,14.8,0,30,2705,F,0
2.3,87,1,15.2,0,30,2706,F,0
2.3,87,1,14.8,0,30,2707,F,0
2.3,87,1,14.8,0,30,2708,F,0
2.3,87,1,15.2,0,31,2709,F,0
2.3,87,1,15.2,0,28,2710,F,0
2.3,87,1,15.2,0,36,2711,F,0
2.3,87,1,15.2,0,41,2712,F,0
2.3,87,1,15.2,0,50,2713,F,0
2.3,87,1,15.2,0,54,2714,F,0
2.3,87,1,15.2,0,54,2715,F,0
2.3,87,1,15.6,0,49,2716,F,0
2.3,87,1,15.6,0,47,2717,F,0
2.3,87,1,15.6,0,48,2718,F,0
2.3,87,1,15.6,0,51,2719,F,0
2.3,87,1,15.6,0,55,2720,F,0
2.3,87,1,15.6,0,56,2721,F,0
2.3,87,1,15.6,0,55,2722,F,0
2.3,87,1,15.2,0,55,2723,F,0
2.3,87,1,15.2,0,54,2724,F,0
2.3,87,1,15.2,0,54,2725,F,0
2.3,87,1,15.2,0,54,2726,F,0
2.3,87,1,15.2,0,55,2727,F,0
2.3,87,1,15.2,0,55,2728,F,0
2.3,87,1,15.2,0,55,2729,F,0
2.3,87,1,15.2,0,55,2730,F,0
2.3,87,1,15.2,0,55,2731,F,0
2.3,87,1,15.2,0,55,2732,F,0
2.3,87,1,15.2,0,55,2733,F,0
2.3,87,1,14.8,0,55,2734,F,0
2.3,87,1,15.2,0,55,2735,F,0
2.3,87,1,14.8,0,55,2736,F,0
2.3,87,1,14.5,0,55,2737,F,0
2.3,87,1,14.5,0,55,2738,F,0
2.3,87,1,14.5,0,55,2739,F,0
2.3,87,1,14.5,0,55,2740,F,0
2.3,87,1,14.5,0,55,2741,F,0
2.3,87,1,14.5,0,55,2742,F,0
2.3,87,1,14.5,0,55,2743,F,0
2.3,87,1,14.5,0,54,2744,F,0
2.3,87,1,14.1,0,54,2745,F,0
2.3,87,1,13.7,0,57,2746,F,0
2.3,87,1,13.3,0,57,2747,F,0
2.3,87,1,12.9,0,59,2748,F,0
2.3,87,1,12.9,0,63,2749,F,0
2.3,87,1,12.5,0,67,2750,F,0
2.3,87,1,12.9,0,67,2751,F,0
2.3,87,1,12.9,0,59,2752,F,0
2.3,87,1,12.9,0,51,2753,F,0
2.3,87,1,12.5,0,61,2754,F,0
2.3,87,1,13.3,0,53,2755,F,0
2.3,87,1,12.9,0,70,2756,F,0
2.3,87,1,12.9,0,65,2757,F,0
2.3,87,1,13.3,0,62,2758,F,0
2.3,87,1,13.3,0,51,2759,F,0
2.3,87,1,14.5,0,33,2760,F,0
2.3,87,1,14.8,0,25,2761,F,0
2.3,87,1,14.5,0,27,2762,F,0
2.3,87,1,14.5,0,32,2763,F,0
2.3,87,1,14.5,0,36,2764,F,0
2.3,87,1,14.5,0,39,2765,F,0
2.3,87,1,13.7,0,49,2766,F,0
2.3,87,1,13.3,0,58,2767,F,0
2.3,87,1,12.9,0,80,2768,F,0
2.3,87,1,12.9,0,81,2769,F,0
2.3,87,1,12.9,0,79,2770,F,0
2.3,87,1,12.9,0,79,2771,F,0
2.3,87,1,12.9,0,78,2772,F,0
2.3,87,1,13.3,0,58,2773,F,0
2.3,87,1,14.5,0,38,2774,F,0
2.3,87,1,14.5,0,25,2775,F,0
2.3,87,1,14.5,0,31,2776,F,0
2.3,87,1,14.5,0,35,2777,F,0
2.3,87,1,13.7,0,45,2778,F,0
2.3,87,1,13.3,0,55,2779,F,0
2.3,87,1,13.3,0,62,2780,F,0
2.3,87,1,14.5,0,34,2781,F,0
2.3,87,1,13.3,0,54,2782,F,0
2.3,87,1,12.5,0,76,2783,F,0
2.3,87,1,12.5,0,76,2784,F,0
2.3,87,1,12.9,0,73,2785,F,0
2.3,87,1,12.9,0,71,2786,F,0
2.3,87,1,12.9,0,72,2787,F,0
2.3,87,1,12.9,0,73,2788,F,0
2.3,87,1,13.7,0,71,2789,F,0
2.3,87,1,13.7,0,69,2790,F,0
2.3,87,1,14.8,0,31,2791,F,0
2.3,87,1,14.1,0,31,2792,F,0
2.3,87,1,13.7,0,34,2793,F,0
2.3,87,1,13.7,0,33,2794,F,0
2.3,87,1,13.7,0,31,2795,F,0
2.3,87,1,13.7,0,32,2796,F,0
2.3,87,1,13.7,0,31,2797,F,0
2.3,87,1,13.7,0,29,2798,F,0
2.3,87,1,14.5,0,28,2799,F,0
2.3,87,1,14.8,0,35,2800,F,0
2.3,87,1,14.5,0,49,2801,F,0
2.3,87,1,13.7,0,55,2802,F,0
2.3,87,1,14.1,0,46,2803,F,0
2.3,87,1,14.5,0,41,2804,F,0
2.3,87,1,14.5,0,41,2805,F,0
2.3,87,1,14.5,0,36,2806,F,0
2.3,87,1,14.8,0,33,2807,F,0
2.3,87,1,15.2,0,32,2808,F,0
2.3,87,1,15.2,0,29,2809,F,0
2.3,87,1,15.6,0,32,2810,F,0
2.3,87,1,15.6,0,36,2811,F,0
2.3,87,1,15.2,0,42,2812,F,0
2.3,87,1,15.2,0,48,2813,F,0
2.3,87,1,15.2,0,46,2814,F,0
2.3,87,1,14.8,0,51,2815,F,0
2.3,87,1,14.5,0,52,2816,F,0
2.3,87,1,14.5,0,45,2817,F,0
2.3,87,1,13.7,0,61,2818,F,0
2.3,87,1,12.9,0,68,2819,F,0
2.3,87,1,13.7,0,40,2820,F,0
2.3,87,1,14.5,0,35,2821,F,0
2.3,87,1,14.5,0,37,2822,F,0
2.3,87,1,14.5,0,40,2823,F,0
2.3,87,1,14.8,0,48,2824,F,0
2.3,87,1,15.2,0,54,2825,F,0
2.3,87,1,15.2,0,54,2826,F,0
2.3,87,1,14.1,0,73,2827,F,0
2.3,87,1,13.7,0,65,2828,F,0
2.3,87,1,13.3,0,68,2829,F,0
2.3,87,1,12.9,0,67,2830,F,0
2.3,87,1,14.1,0,32,2831,F,0
2.3,87,1,14.5,0,27,2832,F,0
2.3,87,1,14.5,0,31,2833,F,0
2.3,87,1,14.5,0,35,2834,F,0
2.3,87,1,15.2,0,36,2835,F,0
2.3,87,1,14.5,0,45,2836,F,0
2.3,87,1,13.7,0,71,2837,F,0
2.3,87,1,14.5,0,36,2838,F,0
2.3,87,1,14.8,0,31,2839,F,0
2.3,87,1,14.8,0,32,2840,F,0
2.3,87,1,15.2,0,34,2841,F,0
2.3,87,1,15.2,0,35,2842,F,0
2.3,87,1,15.2,0,37,2843,F,0
2.3,87,1,15.2,0,40,2844,F,0
2.3,87,1,15.2,0,47,2845,F,0
2.3,87,1,15.2,0,52,2846,F,0
2.3,87,1,15.2,0,55,2847,F,0
2.3,87,1,15.2,0,53,2848,F,0
2.3,87,1,14.5,0,64,2849,F,0
2.3,87,1,14.8,0,40,2850,F,0
2.3,87,1,15.2,0,36,2851,F,0
2.3,87,1,15.2,0,43,2852,F,0
2.3,87,1,15.2,0,53,2853,F,0
2.3,87,1,15.2,0,58,2854,F,0
2.3,87,1,15.2,0,57,2855,F,0
2.3,87,1,15.2,0,55,2856,F,0
2.3,87,1,14.5,0,55,2857,F,0
2.3,87,1,14.8,0,54,2858,F,0
2.3,87,1,14.8,0,57,2859,F,0
2.3,87,1,15.2,0,63,2860,F,0
2.3,87,1,15.2,0,64,2861,F,0
2.3,87,1,15.6,0,64,2862,F,0
2.3,87,1,15.2,0,61,2863,F,0
2.3,87,1,15.2,0,59,2864,F,0
2.3,87,1,15.2,0,60,2865,F,0
2.3,87,1,15.2,0,61,2866,F,0
2.3,87,1,15.2,0,64,2867,F,0
2.3,87,1,15.6,0,65,2868,F,0
2.3,87,1,15.6,0,64,2869,F,0
2.3,87,1,16.0,0,63,2870,F,0
2.3,87,1,15.6,0,62,2871,F,0
2.3,87,1,15.2,0,61,2872,F,0
2.3,87,1,15.2,0,60,2873,F,0
2.3,87,1,14.5,0,60,2874,F,0
2.3,87,1,14.5,0,61,2875,F,0
2.3,87,1,14.5,0,61,2876,F,0
2.3,87,1,14.5,0,62,2877,F,0
2.3,87,1,14.5,0,62,2878,F,0
2.3,87,1,14.5,0,62,2879,F,0
2.3,87,1,14.5,0,61,2880,F,0
2.3,87,1,14.5,0,57,2881,F,0
2.3,87,1,14.8,0,61,2882,F,0
2.3,87,1,15.2,0,62,2883,F,0
2.3,87,1,15.2,0,60,2884,F,0
2.3,87,1,15.2,0,59,2885,F,0
2.3,87,1,14.5,0,59,2886,F,0
2.3,87,1,14.5,0,58,2887,F,0
2.3,87,1,14.5,0,58,2888,F,0
2.3,87,1,15.2,0,62,2889,F,0
2.3,87,1,15.6,0,63,2890,F,0
2.3,87,1,15.6,0,63,2891,F,0
2.3,87,1,15.2,0,61,2892,F,0
2.3,87,1,14.8,0,57,2893,F,0
2.3,87,1,14.5,0,55,2894,F,0
2.3,87,1,14.5,0,54,2895,F,0
2.3,87,1,14.5,0,52,2896,F,0
2.3,87,1,14.5,0,52,2897,F,0
2.3,87,1,14.5,0,56,2898,F,0
2.3,87,1,15.2,0,62,2899,F,0
2.3,87,1,15.6,0,63,2900,F,0
2.3,87,1,15.2,0,63,2901,F,0
2.3,87,1,15.6,0,61,2902,F,0
2.3,87,1,15.2,0,60,2903,F,0
2.3,87,1,14.8,0,60,2904,F,0
2.3,87,1,14.5,0,59,2905,F,0
2.3,87,1,14.8,0,57,2906,F,0
2.3,87,1,15.2,0,60,2907,F,0
2.3,87,1,15.6,0,63,2908,F,0
2.3,87,1,15.6,0,62,2909,F,0
2.3,87,1,16.0,0,63,2910,F,0
2.3,87,1,15.2,0,60,2911,F,0
2.3,87,1,15.2,0,59,2912,F,0
2.3,87,1,14.5,0,59,2913,F,0
2.3,87,1,14.5,0,59,2914,F,0
2.3,87,1,15.2,0,60,2915,F,0
2.3,87,1,15.2,0,59,2916,F,0
2.3,87,1,14.8,0,58,2917,F,0
2.3,87,1,14.5,0,56,2918,F,0
2.3,87,1,14.5,0,56,2919,F,0
2.3,87,1,14.5,0,56,2920,F,0
2.3,87,1,14.5,0,56,2921,F,0
2.3,87,1,14.8,0,59,2922,F,0
2.3,87,1,14.8,0,57,2923,F,0
2.3,87,1,14.5,0,55,2924,F,0
2.3,87,1,14.5,0,54,2925,F,0
2.3,87,1,14.5,0,55,2926,F,0
2.3,87,1,14.5,0,56,2927,F,0
2.3,87,1,14.5,0,56,2928,F,0
2.3,87,1,14.5,0,54,2929,F,0
2.3,87,1,14.1,0,54,2930,F,0
2.3,87,1,13.3,0,51,2931,F,0
2.3,87,1,13.7,0,46,2932,F,0
1.6,43,1,14.1,0,0,1,F,1
1.6,43,1,18.8,0,0,2,F,1
2.3,43,1,19.1,0,0,3,F,1
1.6,43,1,20.3,0,0,4,F,1
1.6,43,1,21.5,0,0,5,F,1
1.6,43,1,21.5,0,0,6,F,1
1.6,43,1,22.3,0,0,7,F,1
1.6,43,1,21.9,0,0,8,F,1
