Long_Term_Fuel_Trim_Bank1,Engine_coolant_temperature.1,Activation_of_Air_compressor,Torque_of_friction,Engine_soacking_time,Intake_air_pressure,Time(s),Class,Trip_ID
2.3,87,1,13.3,0,41,2576,F,1
2.3,87,1,12.9,0,46,2577,F,1
2.3,87,1,14.1,0,24,2578,F,1
2.3,87,1,12.9,0,37,2579,F,1
2.3,87,1,12.9,0,19,2580,F,1
3.1,87,1,14.5,0,0,2581,F,1
3.1,87,1,14.5,0,0,2582,F,1
3.1,87,1,14.5,0,0,2583,F,1
3.1,87,1,14.5,0,0,2584,F,1
3.1,87,1,14.5,0,0,2585,F,1
3.1,87,1,14.5,0,0,2586,F,1
3.1,87,1,14.8,0,0,2587,F,1
3.1,87,1,15.2,0,0,2588,F,1
3.1,87,1,15.2,0,0,2589,F,1
3.1,87,1,15.2,0,0,2590,F,1
3.1,87,1,15.2,0,0,2591,F,1
3.1,87,1,14.8,0,0,2592,F,1
3.1,87,1,14.5,0,0,2593,F,1
3.1,87,1,14.8,0,0,2594,F,1
3.9,87,1,14.8,0,0,2595,F,1
3.1,87,1,14.5,0,0,2596,F,1
3.1,87,1,14.5,0,0,2597,F,1
3.1,87,1,14.5,0,0,2598,F,1
3.1,87,1,14.5,0,0,2599,F,1
3.1,87,1,14.5,0,0,2600,F,1
3.1,87,1,14.8,0,0,2601,F,1
3.1,87,1,14.5,0,0,2602,F,1
3.1,87,1,14.8,0,0,2603,F,1
3.1,87,1,14.8,0,0,2604,F,1
3.1,87,1,14.5,0,0,2605,F,1
3.1,87,1,14.5,0,0,2606,F,1
3.1,87,1,14.8,0,0,2607,F,1
3.1,87,1,14.5,0,0,2608,F,1
3.1,87,1,14.8,0,0,2609,F,1
3.9,87,1,14.5,0,0,2610,F,1
3.1,87,1,14.5,0,0,2611,F,1
3.9,87,1,14.5,0,0,2612,F,1
3.9,87,1,14.5,0,0,2613,F,1
3.9,87,1,14.5,0,0,2614,F,1
3.9,87,1,14.5,0,0,2615,F,1
3.9,87,1,14.5,0,0,2616,F,1
3.9,87,1,14.5,0,0,2617,F,1
3.9,87,1,14.5,0,0,2618,F,1
3.9,87,1,14.5,0,0,2619,F,1
3.9,87,1,14.5,0,0,2620,F,1
3.9,87,1,13.7,0,0,2621,F,1
3.9,87,1,13.7,0,0,2622,F,1
3.1,87,1,13.7,0,0,2623,F,1
3.9,87,1,13.7,0,0,2624,F,1
3.1,87,1,13.7,0,0,2625,F,1
3.1,87,1,13.7,0,0,2626,F,1
3.9,87,1,13.7,0,0,2627,F,1
3.9,87,1,13.7,0,0,2628,F,1
3.9,87,1,13.7,0,0,2629,F,1
3.1,87,1,13.7,0,0,2630,F,1
3.9,87,1,13.7,0,0,2631,F,1
3.9,87,1,13.7,0,0,2632,F,1
3.1,87,1,13.7,0,0,2633,F,1
3.1,87,1,13.7,0,0,2634,F,1
3.1,87,1,13.7,0,0,2635,F,1
3.1,87,1,13.7,0,0,2636,F,1
3.1,87,1,13.7,0,0,2637,F,1
3.1,87,1,13.7,0,0,2638,F,1
3.1,87,1,13.7,0,0,2639,F,1
3.1,87,1,13.7,0,0,2640,F,1
3.1,87,1,13.7,0,0,2641,F,1
3.1,87,1,13.7,0,0,2642,F,1
3.9,87,1,13.7,0,0,2643,F,1
3.9,87,1,13.7,0,0,2644,F,1
3.9,87,1,13.7,0,0,2645,F,1
3.9,87,1,13.7,0,0,2646,F,1
3.9,87,1,13.7,0,0,2647,F,1
3.9,87,1,13.7,0,0,2648,F,1
3.9,87,1,14.1,0,0,2649,F,1
3.1,87,1,14.5,0,0,2650,F,1
2.3,87,1,14.1,0,30,2651,F,1
2.3,87,1,13.7,0,37,2652,F,1
2.3,87,1,13.7,0,26,2653,F,1
2.3,87,1,13.7,0,26,2654,F,1
2.3,87,1,12.9,0,35,2655,F,1
2.3,87,1,12.9,0,35,2656,F,1
2.3,87,1,13.7,0,35,2657,F,1
2.3,87,1,13.7,0,33,2658,F,1
2.3,87,1,14.5,0,0,2659,F,1
3.1,86,1,14.5,0,0,2660,F,1
3.1,86,1,14.5,0,0,2661,F,1
3.1,86,1,14.8,0,0,2662,F,1
3.1,86,1,15.2,0,3,2663,F,1
2.3,86,1,14.5,0,25,2664,F,1
2.3,86,1,14.5,0,29,2665,F,1
2.3,86,1,14.1,0,31,2666,F,1
2.3,86,1,13.7,0,40,2667,F,1
2.3,86,1,13.3,0,59,2668,F,1
2.3,86,1,12.9,0,75,2669,F,1
2.3,86,1,13.7,0,39,2670,F,1
2.3,86,1,15.2,0,0,2671,F,1
2.3,86,1,13.7,0,50,2672,F,1
2.3,86,1,14.5,0,6,2673,F,1
3.1,86,1,15.2,0,3,2674,F,1
3.1,86,1,15.2,0,4,2675,F,1
3.1,86,1,15.2,0,0,2676,F,1
3.1,86,1,15.2,0,0,2677,F,1
3.1,86,1,15.2,0,0,2678,F,1
3.1,86,1,15.2,0,0,2679,F,1
3.1,86,1,15.2,0,0,2680,F,1
3.1,86,1,15.2,0,0,2681,F,1
2.3,86,1,13.3,0,95,2682,F,1
2.3,86,1,13.7,0,59,2683,F,1
2.3,86,1,14.1,0,46,2684,F,1
2.3,86,1,14.1,0,38,2685,F,1
2.3,86,1,13.7,0,31,2686,F,1
2.3,86,1,14.8,0,0,2687,F,1
3.1,86,1,14.1,0,7,2688,F,1
3.1,86,1,14.8,0,0,2689,F,1
3.1,86,1,14.8,0,0,2690,F,1
3.1,86,1,14.5,0,0,2691,F,1
3.1,86,1,14.8,0,0,2692,F,1
3.1,86,1,14.5,0,13,2693,F,1
3.1,86,1,14.1,0,25,2694,F,1
3.1,86,1,13.7,0,28,2695,F,1
3.1,86,1,13.7,0,29,2696,F,1
2.3,86,1,13.3,0,34,2697,F,1
2.3,86,1,12.9,0,29,2698,F,1
3.1,86,1,14.5,0,0,2699,F,1
3.1,86,1,14.8,0,0,2700,F,1
3.1,86,1,14.5,0,0,2701,F,1
3.1,86,1,14.5,0,0,2702,F,1
3.1,86,1,14.5,0,0,2703,F,1
3.1,86,1,14.5,0,0,2704,F,1
3.1,86,1,14.5,0,0,2705,F,1
3.1,86,1,15.2,0,0,2706,F,1
3.9,86,1,15.2,0,0,2707,F,1
3.1,86,1,15.2,0,0,2708,F,1
3.1,86,1,15.2,0,0,2709,F,1
3.1,86,1,15.2,0,0,2710,F,1
3.1,86,1,15.2,0,0,2711,F,1
3.1,86,1,15.2,0,0,2712,F,1
3.1,86,1,15.2,0,0,2713,F,1
3.1,86,1,14.8,0,0,2714,F,1
3.1,86,1,14.5,0,0,2715,F,1
3.1,86,1,14.5,0,0,2716,F,1
3.1,86,1,14.5,0,0,2717,F,1
3.1,86,1,14.5,0,0,2718,F,1
3.1,86,1,14.5,0,0,2719,F,1
3.1,86,1,14.5,0,0,2720,F,1
3.1,86,1,14.5,0,0,2721,F,1
3.9,86,1,14.5,0,0,2722,F,1
3.9,86,1,14.1,0,0,2723,F,1
3.1,86,1,14.1,0,0,2724,F,1
3.1,86,1,14.1,0,0,2725,F,1
3.9,86,1,13.7,0,0,2726,F,1
3.1,86,1,13.7,0,0,2727,F,1
3.1,86,1,13.7,0,0,2728,F,1
3.1,86,1,13.7,0,0,2729,F,1
3.9,86,1,13.7,0,0,2730,F,1
3.1,86,1,13.7,0,0,2731,F,1
3.9,86,1,13.7,0,0,2732,F,1
3.9,86,1,13.7,0,0,2733,F,1
3.9,86,1,13.7,0,0,2734,F,1
3.1,86,1,13.7,0,0,2735,F,1
3.9,86,1,13.7,0,0,2736,F,1
3.9,86,1,13.7,0,0,2737,F,1
3.9,86,1,13.7,0,0,2738,F,1
3.1,86,1,13.7,0,0,2739,F,1
3.1,86,1,13.7,0,0,2740,F,1
3.1,86,1,13.7,0,0,2741,F,1
3.1,86,1,13.7,0,0,2742,F,1
3.9,86,1,13.7,0,0,2743,F,1
3.9,86,1,13.7,0,0,2744,F,1
3.1,86,1,13.7,0,0,2745,F,1
3.1,86,1,13.7,0,0,2746,F,1
3.1,86,1,13.7,0,0,2747,F,1
3.9,86,1,13.7,0,0,2748,F,1
3.9,86,1,13.7,0,0,2749,F,1
3.1,86,1,13.7,0,0,2750,F,1
3.1,86,1,13.7,0,0,2751,F,1
3.9,86,1,13.7,0,0,2752,F,1
3.9,86,1,13.7,0,0,2753,F,1
3.9,86,1,13.7,0,0,2754,F,1
3.9,86,1,13.7,0,0,2755,F,1
3.9,86,1,13.7,0,0,2756,F,1
3.9,86,1,13.7,0,0,2757,F,1
3.9,86,1,13.7,0,0,2758,F,1
3.9,86,1,13.7,0,0,2759,F,1
3.9,86,1,13.7,0,0,2760,F,1
3.1,86,1,13.7,0,0,2761,F,1
3.9,86,1,13.7,0,0,2762,F,1
3.1,86,1,13.7,0,0,2763,F,1
3.9,86,1,13.7,0,0,2764,F,1
3.1,86,1,13.7,0,0,2765,F,1
3.9,86,1,13.7,0,0,2766,F,1
3.9,86,1,13.7,0,0,2767,F,1
3.1,86,1,13.7,0,0,2768,F,1
3.1,86,1,13.7,0,0,2769,F,1
3.1,86,1,13.7,0,0,2770,F,1
3.1,86,1,13.7,0,0,2771,F,1
3.1,86,1,13.7,0,0,2772,F,1
3.1,86,1,13.7,0,0,2773,F,1
3.1,86,1,13.7,0,0,2774,F,1
3.1,86,1,13.7,0,0,2775,F,1
3.1,86,1,13.7,0,0,2776,F,1
3.1,86,1,14.1,0,0,2777,F,1
3.1,86,1,14.5,0,0,2778,F,1
3.9,86,1,14.5,0,0,2779,F,1
3.1,86,1,14.1,0,0,2780,F,1
3.1,86,1,14.5,0,0,2781,F,1
3.1,86,1,14.5,0,0,2782,F,1
3.1,86,1,14.5,0,0,2783,F,1
3.1,86,1,14.5,0,0,2784,F,1
3.1,86,1,14.5,0,0,2785,F,1
3.1,86,1,14.5,0,0,2786,F,1
3.1,86,1,14.5,0,10,2787,F,1
3.1,86,1,14.5,0,15,2788,F,1
2.3,86,1,14.1,0,29,2789,F,1
2.3,86,1,13.7,0,36,2790,F,1
2.3,86,1,13.7,0,33,2791,F,1
2.3,86,1,14.1,0,0,2792,F,1
2.3,86,1,14.1,0,40,2793,F,1
2.3,86,1,13.7,0,56,2794,F,1
2.3,86,1,13.7,0,57,2795,F,1
2.3,86,1,14.5,0,57,2796,F,1
2.3,86,1,13.7,0,57,2797,F,1
2.3,86,1,13.7,0,56,2798,F,1
2.3,86,1,14.5,0,24,2799,F,1
3.1,86,1,15.2,0,0,2800,F,1
3.1,86,1,15.2,0,0,2801,F,1
3.1,86,1,15.2,0,0,2802,F,1
3.1,86,1,15.2,0,0,2803,F,1
2.3,86,1,13.7,0,61,2804,F,1
2.3,86,1,12.9,0,59,2805,F,1
3.1,86,1,13.7,0,50,2806,F,1
2.3,86,1,13.7,0,50,2807,F,1
2.3,86,1,13.7,0,50,2808,F,1
2.3,86,1,14.8,0,17,2809,F,1
3.1,86,1,15.6,0,0,2810,F,1
3.1,86,1,15.2,0,0,2811,F,1
3.1,86,1,15.2,0,0,2812,F,1
3.1,86,1,15.2,0,0,2813,F,1
3.1,86,1,15.2,0,0,2814,F,1
3.1,86,1,15.2,0,0,2815,F,1
3.1,86,1,14.1,0,57,2816,F,1
2.3,86,1,13.7,0,79,2817,F,1
2.3,86,1,14.5,0,29,2818,F,1
2.3,86,1,14.8,0,17,2819,F,1
2.3,86,1,13.7,0,47,2820,F,1
2.3,86,1,13.7,0,47,2821,F,1
2.3,86,1,13.7,0,43,2822,F,1
2.3,86,1,14.5,0,42,2823,F,1
2.3,86,1,14.5,0,42,2824,F,1
2.3,86,1,14.5,0,42,2825,F,1
2.3,86,1,14.5,0,44,2826,F,1
2.3,86,1,14.8,0,7,2827,F,1
3.1,86,1,14.5,0,15,2828,F,1
2.3,86,1,13.7,0,30,2829,F,1
2.3,86,1,12.9,0,36,2830,F,1
2.3,86,1,12.9,0,29,2831,F,1
3.1,86,1,14.1,0,5,2832,F,1
2.3,86,1,12.5,0,47,2833,F,1
2.3,86,1,12.5,0,35,2834,F,1
3.1,86,1,14.5,0,0,2835,F,1
2.3,86,1,13.7,0,21,2836,F,1
3.1,86,1,14.5,0,0,2837,F,1
3.1,86,1,14.5,0,0,2838,F,1
3.1,86,1,14.5,0,0,2839,F,1
3.1,86,1,14.5,0,0,2840,F,1
3.1,86,1,14.5,0,0,2841,F,1
3.1,86,1,14.5,0,8,2842,F,1
3.1,86,1,14.5,0,0,2843,F,1
3.1,86,1,15.2,0,0,2844,F,1
3.9,86,1,15.2,0,0,2845,F,1
3.9,86,1,15.2,0,0,2846,F,1
3.9,86,1,15.2,0,0,2847,F,1
3.1,86,1,15.2,0,0,2848,F,1
3.1,86,1,15.2,0,0,2849,F,1
3.1,86,1,15.2,0,0,2850,F,1
3.1,86,1,15.2,0,0,2851,F,1
3.1,86,1,15.2,0,0,2852,F,1
3.1,86,1,14.8,0,7,2853,F,1
3.1,86,1,15.2,0,0,2854,F,1
3.1,86,1,15.2,0,0,2855,F,1
3.1,86,1,14.5,0,0,2856,F,1
3.1,86,1,14.5,0,0,2857,F,1
3.1,86,1,14.5,0,0,2858,F,1
3.1,86,1,14.5,0,0,2859,F,1
3.1,86,1,14.5,0,0,2860,F,1
2.3,86,1,13.7,0,61,2861,F,1
2.3,86,1,14.1,0,27,2862,F,1
2.3,86,1,13.7,0,40,2863,F,1
2.3,86,1,14.1,0,16,2864,F,1
3.1,86,1,15.2,0,0,2865,F,1
3.1,86,1,15.2,0,0,2866,F,1
3.9,86,1,15.2,0,0,2867,F,1
3.1,86,1,14.8,0,12,2868,F,1
3.1,86,1,14.5,0,26,2869,F,1
3.1,86,1,14.1,0,30,2870,F,1
2.3,86,1,13.7,0,26,2871,F,1
3.1,86,1,14.8,0,1,2872,F,1
3.1,86,1,15.2,0,0,2873,F,1
3.1,86,1,15.2,0,0,2874,F,1
3.1,86,1,15.2,0,16,2875,F,1
3.1,87,1,15.2,0,14,2876,F,1
3.1,87,1,15.2,0,14,2877,F,1
3.1,87,1,15.2,0,5,2878,F,1
3.1,87,1,15.2,0,0,2879,F,1
3.1,87,1,15.2,0,12,2880,F,1
3.1,87,1,15.2,0,15,2881,F,1
3.1,87,1,15.2,0,0,2882,F,1
3.9,87,1,15.2,0,0,2883,F,1
3.1,87,1,15.2,0,0,2884,F,1
3.9,87,1,15.2,0,0,2885,F,1
3.1,87,1,15.2,0,6,2886,F,1
2.3,87,1,14.5,0,34,2887,F,1
3.1,87,1,15.2,0,28,2888,F,1
3.1,87,1,14.5,0,30,2889,F,1
3.1,87,1,14.5,0,30,2890,F,1
3.1,87,1,14.5,0,30,2891,F,1
3.1,87,1,14.8,0,22,2892,F,1
3.1,87,1,15.2,0,0,2893,F,1
3.1,87,1,15.6,0,0,2894,F,1
3.9,87,1,15.6,0,0,2895,F,1
3.1,87,1,15.6,0,0,2896,F,1
3.1,87,1,15.6,0,0,2897,F,1
3.9,87,1,15.2,0,0,2898,F,1
3.9,87,1,15.2,0,0,2899,F,1
3.9,87,1,15.2,0,0,2900,F,1
3.9,87,1,15.2,0,0,2901,F,1
3.9,87,1,15.2,0,0,2902,F,1
3.9,87,1,15.2,0,0,2903,F,1
3.1,87,1,15.2,0,0,2904,F,1
3.1,87,1,15.2,0,0,2905,F,1
3.9,87,1,15.2,0,0,2906,F,1
3.9,87,1,14.8,0,0,2907,F,1
3.1,87,1,14.5,0,0,2908,F,1
3.1,87,1,14.5,0,0,2909,F,1
3.1,87,1,14.5,0,0,2910,F,1
3.9,87,1,14.5,0,0,2911,F,1
3.9,87,1,14.5,0,0,2912,F,1
3.9,87,1,14.5,0,0,2913,F,1
3.9,87,1,14.5,0,0,2914,F,1
3.1,87,1,15.2,0,0,2915,F,1
3.1,87,1,15.6,0,0,2916,F,1
3.9,87,1,15.6,0,0,2917,F,1
3.9,87,1,15.2,0,0,2918,F,1
3.9,87,1,15.2,0,0,2919,F,1
3.9,87,1,15.2,0,0,2920,F,1
2.3,81,0,12.1,8,56,1,F,2
2.3,81,0,12.5,8,32,2,F,2
2.3,81,0,11.7,8,35,3,F,2
2.3,81,0,10.9,8,37,4,F,2
2.3,81,1,12.9,8,38,5,F,2
2.3,81,1,18.0,8,38,6,F,2
2.3,81,1,18.0,8,41,7,F,2
2.3,81,1,19.5,8,53,8,F,2
2.3,81,1,21.1,8,62,9,F,2
2.3,81,1,22.3,8,67,10,F,2
2.3,81,1,22.7,8,68,11,F,2
2.3,81,1,22.7,8,68,12,F,2
2.3,81,1,21.9,8,67,13,F,2
2.3,81,1,21.5,8,67,14,F,2
2.3,81,1,20.7,8,66,15,F,2
2.3,81,1,21.1,8,66,16,F,2
2.3,81,1,21.5,8,66,17,F,2
2.3,81,1,21.1,8,66,18,F,2
2.3,81,1,20.7,8,65,19,F,2
2.3,80,1,20.7,8,64,20,F,2
2.3,80,1,20.3,8,65,21,F,2
2.3,80,1,19.9,8,65,22,F,2
2.3,80,1,19.9,8,64,23,F,2
2.3,80,1,19.9,8,65,24,F,2
2.3,80,1,19.5,8,64,25,F,2
2.3,80,1,19.1,8,64,26,F,2
2.3,80,1,19.1,8,65,27,F,2
2.3,80,1,19.1,8,65,28,F,2
2.3,80,1,18.8,8,65,29,F,2
2.3,80,1,18.8,8,65,30,F,2
2.3,80,1,18.8,8,65,31,F,2
2.3,80,1,18.8,8,64,32,F,2
2.3,80,1,18.4,8,64,33,F,2
2.3,80,1,18.0,8,64,34,F,2
2.3,80,1,18.0,8,64,35,F,2
2.3,80,1,18.4,8,65,36,F,2
2.3,80,1,18.0,8,64,37,F,2
2.3,80,1,18.8,8,67,38,F,2
2.3,80,1,18.8,8,68,39,F,2
2.3,80,1,18.4,8,64,40,F,2
2.3,80,1,18.0,8,63,41,F,2
2.3,80,1,18.0,8,63,42,F,2
2.3,80,1,17.6,8,65,43,F,2
2.3,80,1,17.2,8,60,44,F,2
2.3,80,1,17.2,8,60,45,F,2
2.3,80,1,17.2,8,53,46,F,2
2.3,80,1,17.2,8,49,47,F,2
2.3,80,1,17.2,8,45,48,F,2
2.3,81,1,16.8,8,45,49,F,2
2.3,81,1,16.4,8,50,50,F,2
2.3,81,1,17.6,8,46,51,F,2
2.3,81,1,17.2,8,57,52,F,2
2.3,81,1,17.6,8,53,53,F,2
2.3,81,1,17.2,8,51,54,F,2
2.3,81,1,17.2,8,54,55,F,2
2.3,81,1,17.2,8,50,56,F,2
2.3,81,1,17.2,8,44,57,F,2
2.3,81,1,17.2,8,49,58,F,2
2.3,81,1,16.8,8,54,59,F,2
2.3,80,1,15.2,8,89,60,F,2
2.3,80,1,15.6,8,62,61,F,2
2.3,81,1,14.8,8,56,62,F,2
2.3,81,1,14.8,8,59,63,F,2
2.3,81,1,15.2,8,47,64,F,2
2.3,81,1,15.2,8,45,65,F,2
2.3,81,1,15.2,8,43,66,F,2
2.3,81,1,15.2,8,42,67,F,2
2.3,81,1,15.6,8,32,68,F,2
2.3,81,1,16.0,8,33,69,F,2
2.3,81,1,16.4,8,38,70,F,2
2.3,81,1,16.4,8,42,71,F,2
2.3,81,1,16.4,8,46,72,F,2
2.3,81,1,16.4,8,46,73,F,2
2.3,81,1,16.4,8,52,74,F,2
2.3,81,1,16.0,8,55,75,F,2
2.3,81,1,15.2,8,77,76,F,2
2.3,81,1,15.2,8,43,77,F,2
2.3,81,1,15.6,8,37,78,F,2
2.3,81,1,16.0,8,47,79,F,2
2.3,81,1,16.4,8,49,80,F,2
2.3,81,1,16.4,8,50,81,F,2
2.3,81,1,15.6,8,50,82,F,2
2.3,81,1,15.6,8,51,83,F,2
2.3,81,1,15.2,8,52,84,F,2
2.3,81,1,15.2,8,61,85,F,2
2.3,81,1,15.2,8,60,86,F,2
2.3,81,1,15.2,8,60,87,F,2
2.3,81,1,15.2,8,61,88,F,2
2.3,81,1,14.8,8,62,89,F,2
2.3,81,1,14.5,8,62,90,F,2
2.3,81,1,14.5,8,62,91,F,2
2.3,81,1,14.5,8,62,92,F,2
2.3,81,1,14.5,8,64,93,F,2
2.3,81,1,14.5,8,63,94,F,2
2.3,81,1,14.5,8,61,95,F,2
2.3,81,1,14.5,8,61,96,F,2
2.3,81,1,14.1,8,61,97,F,2
2.3,81,1,13.7,8,61,98,F,2
2.3,81,1,13.7,8,61,99,F,2
2.3,81,1,13.7,8,61,100,F,2
2.3,81,1,13.7,8,61,101,F,2
2.3,81,1,13.7,8,61,102,F,2
2.3,81,1,13.7,8,61,103,F,2
2.3,81,1,13.7,8,60,104,F,2
2.3,81,1,13.7,8,61,105,F,2
2.3,81,1,13.7,8,61,106,F,2
2.3,81,1,13.7,8,61,107,F,2
2.3,81,1,13.7,8,61,108,F,2
2.3,81,1,13.7,8,61,109,F,2
2.3,81,1,13.7,8,62,110,F,2
2.3,81,1,13.7,8,64,111,F,2
2.3,81,1,13.7,8,54,112,F,2
2.3,81,1,14.1,8,50,113,F,2
2.3,81,1,14.5,8,46,114,F,2
2.3,81,1,14.5,8,47,115,F,2
2.3,81,1,14.1,8,51,116,F,2
2.3,81,1,13.7,8,60,117,F,2
2.3,81,1,13.7,8,59,118,F,2
2.3,81,1,13.7,8,58,119,F,2
2.3,81,1,13.7,8,57,120,F,2
2.3,81,1,13.7,8,58,121,F,2
2.3,81,1,13.7,8,58,122,F,2
2.3,81,1,13.7,8,56,123,F,2
2.3,81,1,13.7,8,55,124,F,2
2.3,81,1,12.9,8,74,125,F,2
2.3,81,1,13.7,8,43,126,F,2
2.3,81,1,12.9,8,60,127,F,2
2.3,81,1,12.5,8,81,128,F,2
2.3,81,1,12.5,8,71,129,F,2
2.3,81,1,13.7,8,35,130,F,2
2.3,81,1,12.5,8,77,131,F,2
2.3,81,1,12.5,8,90,132,F,2
2.3,81,1,12.5,8,89,133,F,2
2.3,81,1,12.5,8,82,134,F,2
2.3,81,1,12.9,8,76,135,F,2
2.3,81,1,12.5,8,74,136,F,2
2.3,81,1,12.5,8,73,137,F,2
2.3,81,1,14.1,8,36,138,F,2
2.3,81,1,14.5,8,35,139,F,2
2.3,81,1,14.5,8,35,140,F,2
2.3,82,1,14.5,8,36,141,F,2
2.3,82,1,14.5,8,37,142,F,2
2.3,82,1,14.5,8,37,143,F,2
2.3,82,1,14.5,8,37,144,F,2
2.3,82,1,14.5,8,37,145,F,2
2.3,82,1,14.5,8,37,146,F,2
2.3,82,1,14.1,8,31,147,F,2
2.3,82,1,14.1,8,26,148,F,2
2.3,82,1,13.7,8,32,149,F,2
2.3,82,1,12.9,8,29,150,F,2
2.3,82,1,12.9,8,32,151,F,2
2.3,82,1,12.9,8,38,152,F,2
2.3,82,1,12.9,8,42,153,F,2
2.3,82,1,12.9,8,47,154,F,2
2.3,82,1,13.3,8,49,155,F,2
2.3,81,1,13.7,8,50,156,F,2
2.3,81,1,13.7,8,50,157,F,2
2.3,81,1,13.7,8,51,158,F,2
2.3,81,1,14.1,8,50,159,F,2
2.3,81,1,14.5,8,49,160,F,2
2.3,81,1,14.5,8,49,161,F,2
2.3,81,1,14.5,8,49,162,F,2
2.3,81,1,14.5,8,49,163,F,2
2.3,81,1,14.5,8,49,164,F,2
2.3,81,1,14.1,8,49,165,F,2
2.3,81,1,13.7,8,53,166,F,2
2.3,81,1,14.5,8,58,167,F,2
2.3,81,1,14.8,8,60,168,F,2
2.3,81,1,15.2,8,62,169,F,2
2.3,82,1,15.2,8,63,170,F,2
2.3,82,1,15.2,8,62,171,F,2
2.3,82,1,15.2,8,63,172,F,2
2.3,82,1,15.2,8,62,173,F,2
2.3,82,1,14.5,8,62,174,F,2
2.3,82,1,14.5,8,62,175,F,2
2.3,82,1,15.2,8,63,176,F,2
2.3,82,1,14.5,8,63,177,F,2
2.3,82,1,14.5,8,62,178,F,2
2.3,82,1,14.5,8,62,179,F,2
2.3,82,1,14.5,8,61,180,F,2
2.3,82,1,14.5,8,61,181,F,2
2.3,82,1,14.5,8,61,182,F,2
2.3,82,1,14.5,8,61,183,F,2
2.3,82,1,14.5,8,61,184,F,2
2.3,82,1,14.1,8,62,185,F,2
2.3,82,1,13.7,8,62,186,F,2
2.3,82,1,13.7,8,60,187,F,2
2.3,82,1,13.7,8,60,188,F,2
2.3,82,1,13.7,8,60,189,F,2
2.3,82,1,13.7,8,60,190,F,2
2.3,82,1,13.7,8,60,191,F,2
2.3,82,1,13.7,8,60,192,F,2
2.3,82,1,13.7,8,60,193,F,2
2.3,82,1,13.7,8,60,194,F,2
2.3,82,1,13.7,8,60,195,F,2
2.3,82,1,13.7,8,61,196,F,2
2.3,82,1,13.7,8,60,197,F,2
2.3,82,1,13.7,8,60,198,F,2
2.3,82,1,13.7,8,60,199,F,2
2.3,82,1,13.7,8,59,200,F,2
2.3,82,1,13.7,8,60,201,F,2
2.3,82,1,13.7,8,59,202,F,2
2.3,82,1,13.7,8,59,203,F,2
2.3,82,1,13.7,8,59,204,F,2
2.3,82,1,13.7,8,60,205,F,2
2.3,82,1,13.7,8,61,206,F,2
2.3,82,1,14.5,8,59,207,F,2
2.3,82,1,14.5,8,59,208,F,2
2.3,82,1,14.5,8,59,209,F,2
2.3,82,1,14.1,8,62,210,F,2
2.3,82,1,13.3,8,71,211,F,2
2.3,82,1,12.9,8,79,212,F,2
2.3,82,1,13.7,8,48,213,F,2
2.3,82,1,13.3,8,40,214,F,2
2.3,82,1,13.3,8,55,215,F,2
2.3,82,1,12.9,8,73,216,F,2
2.3,82,1,13.3,8,63,217,F,2
2.3,82,1,13.3,8,60,218,F,2
2.3,-40,0,0.0,0,64,219,F,2
2.3,82,1,13.3,8,38,220,F,2
2.3,82,1,13.7,8,34,221,F,2
2.3,82,1,13.3,8,44,222,F,2
2.3,82,1,12.9,8,50,223,F,2
2.3,82,1,12.9,8,51,224,F,2
2.3,82,1,13.3,8,51,225,F,2
2.3,82,1,13.3,8,53,226,F,2
2.3,82,1,12.9,8,67,227,F,2
2.3,82,1,12.9,8,63,228,F,2
2.3,82,1,12.9,8,61,229,F,2
2.3,82,1,12.5,8,69,230,F,2
2.3,82,1,11.7,8,86,231,F,2
2.3,82,1,11.7,8,88,232,F,2
2.3,82,1,12.5,8,81,233,F,2
2.3,82,1,14.1,8,31,234,F,2
2.3,82,1,14.5,8,23,235,F,2
2.3,82,1,14.5,8,23,236,F,2
2.3,82,1,14.5,8,25,237,F,2
2.3,82,1,13.7,8,34,238,F,2
2.3,82,1,14.1,8,32,239,F,2
2.3,82,1,14.5,8,30,240,F,2
2.3,82,1,14.1,8,31,241,F,2
2.3,82,1,12.5,8,63,242,F,2
2.3,82,1,12.5,8,74,243,F,2
2.3,82,1,12.5,8,66,244,F,2
2.3,82,1,13.3,8,54,245,F,2
2.3,82,1,12.5,8,90,246,F,2
2.3,82,1,13.3,8,62,247,F,2
2.3,82,1,14.5,8,22,248,F,2
2.3,82,1,14.1,8,30,249,F,2
2.3,82,1,12.1,8,78,250,F,2
2.3,82,0,0.0,0,87,251,F,2
2.3,82,1,12.9,8,57,252,F,2
2.3,82,1,14.5,8,23,253,F,2
2.3,82,1,14.5,8,28,254,F,2
2.3,82,1,13.7,8,34,255,F,2
2.3,82,1,13.7,8,31,256,F,2
2.3,82,1,13.7,8,30,257,F,2
2.3,82,1,13.7,8,27,258,F,2
2.3,82,1,13.3,8,44,259,F,2
2.3,82,1,12.9,8,57,260,F,2
2.3,82,1,12.9,8,61,261,F,2
2.3,82,1,12.9,8,51,262,F,2
2.3,82,1,12.9,8,51,263,F,2
2.3,82,1,12.9,8,53,264,F,2
2.3,82,1,13.3,8,54,265,F,2
2.3,82,1,12.9,8,54,266,F,2
2.3,82,1,12.9,8,54,267,F,2
2.3,82,1,12.9,8,52,268,F,2
2.3,82,1,13.7,8,40,269,F,2
2.3,82,1,14.5,8,33,270,F,2
2.3,82,1,14.5,8,36,271,F,2
