Long_Term_Fuel_Trim_Bank1,Engine_coolant_temperature.1,Activation_of_Air_compressor,Torque_of_friction,Engine_soacking_time,Intake_air_pressure,Time(s),Class,Trip_ID
3.1,89,1,12.1,2,0,96,D,1
3.1,89,1,12.5,2,0,97,D,1
3.1,89,1,12.9,2,0,98,D,1
3.1,89,1,13.7,2,0,99,D,1
3.1,89,1,13.7,2,0,100,D,1
3.1,89,1,13.7,2,0,101,D,1
3.1,89,1,13.7,2,0,102,D,1
3.1,89,1,13.7,2,0,103,D,1
3.1,89,1,13.3,2,0,104,D,1
3.1,89,1,12.9,2,16,105,D,1
3.1,89,1,12.5,2,21,106,D,1
3.1,89,1,11.7,2,38,107,D,1
3.1,89,1,11.7,2,30,108,D,1
3.1,89,1,11.7,2,27,109,D,1
3.1,89,1,12.5,2,0,110,D,1
3.1,89,1,12.9,2,0,111,D,1
3.1,89,1,12.9,2,0,112,D,1
3.1,89,1,13.7,2,0,113,D,1
3.1,89,1,13.3,2,0,114,D,1
3.1,89,1,12.9,2,15,115,D,1
3.1,89,1,12.5,2,16,116,D,1
3.1,89,1,12.5,2,16,117,D,1
3.1,89,1,12.5,2,16,118,D,1
3.1,89,1,12.5,2,15,119,D,1
3.1,89,1,12.5,2,19,120,D,1
3.1,89,1,12.5,2,24,121,D,1
3.1,89,1,12.1,2,38,122,D,1
3.1,89,1,11.7,2,54,123,D,1
3.1,89,1,12.5,2,35,124,D,1
3.1,89,1,11.7,2,35,125,D,1
3.1,89,1,12.5,2,0,126,D,1
3.1,89,1,12.5,2,4,127,D,1
3.1,89,1,12.5,2,14,128,D,1
3.1,89,1,12.5,2,21,129,D,1
3.1,90,1,12.5,2,44,130,D,1
3.1,90,1,12.5,2,45,131,D,1
3.1,90,1,12.1,2,45,132,D,1
3.1,90,1,11.7,2,45,133,D,1
3.1,90,1,11.7,2,45,134,D,1
3.1,90,1,12.1,2,45,135,D,1
3.1,90,1,12.5,2,41,136,D,1
3.1,90,1,12.9,2,0,137,D,1
3.1,90,1,12.9,2,0,138,D,1
3.1,90,1,12.9,2,0,139,D,1
3.1,90,1,13.3,2,0,140,D,1
3.1,90,1,12.9,2,3,141,D,1
3.1,90,1,12.9,2,7,142,D,1
3.1,90,1,12.5,2,7,143,D,1
3.1,90,1,12.5,2,32,144,D,1
3.1,90,1,12.1,2,39,145,D,1
3.1,90,1,12.5,2,54,146,D,1
3.1,90,1,12.5,2,53,147,D,1
3.1,90,1,11.7,2,39,148,D,1
3.1,90,1,12.5,2,0,149,D,1
3.1,90,1,12.1,2,33,150,D,1
3.1,90,1,11.7,2,28,151,D,1
3.1,90,1,12.5,2,11,152,D,1
3.1,90,1,12.9,2,0,153,D,1
3.1,90,1,12.9,2,2,154,D,1
3.1,90,1,12.9,2,12,155,D,1
3.1,90,1,12.5,2,14,156,D,1
3.1,90,1,12.5,2,17,157,D,1
3.1,90,1,12.5,2,0,158,D,1
3.1,90,1,12.9,2,2,159,D,1
3.1,90,1,12.9,2,9,160,D,1
3.1,90,1,12.9,2,0,161,D,1
3.1,90,1,13.7,2,0,162,D,1
3.1,90,1,13.3,2,0,163,D,1
3.1,90,1,12.5,2,32,164,D,1
3.1,90,1,12.9,2,20,165,D,1
3.1,90,1,12.5,2,22,166,D,1
3.1,90,1,12.1,2,24,167,D,1
3.1,90,1,12.5,2,27,168,D,1
3.1,90,1,12.5,2,30,169,D,1
3.1,90,1,12.1,2,26,170,D,1
3.1,90,1,12.5,2,0,171,D,1
3.1,90,1,12.9,2,0,172,D,1
3.1,90,1,12.5,2,0,173,D,1
3.1,90,1,12.5,2,0,174,D,1
3.1,90,1,13.3,2,0,175,D,1
3.1,90,1,13.7,2,0,176,D,1
3.1,90,1,13.7,2,0,177,D,1
3.1,90,1,13.7,2,0,178,D,1
3.1,90,1,13.3,2,0,179,D,1
3.1,90,1,13.7,2,0,180,D,1
3.1,90,1,13.7,2,0,181,D,1
3.1,90,1,13.7,2,0,182,D,1
3.1,90,1,13.7,2,0,183,D,1
3.1,90,1,13.3,2,8,184,D,1
3.1,90,1,12.5,2,45,185,D,1
3.1,90,1,12.5,2,43,186,D,1
3.1,90,1,12.9,2,9,187,D,1
3.1,90,1,13.3,2,0,188,D,1
3.1,90,1,12.9,2,0,189,D,1
3.1,90,1,12.5,2,0,190,D,1
3.1,90,1,11.7,2,85,191,D,1
3.1,90,1,12.5,2,82,192,D,1
3.1,90,1,12.5,2,57,193,D,1
3.1,90,1,12.9,2,9,194,D,1
3.1,90,1,13.7,2,0,195,D,1
3.1,90,1,13.3,2,18,196,D,1
3.1,90,1,12.9,2,27,197,D,1
3.1,90,1,12.9,2,27,198,D,1
3.1,90,1,12.5,2,29,199,D,1
3.1,90,1,12.5,2,33,200,D,1
3.1,90,1,12.5,2,20,201,D,1
3.1,90,1,13.3,2,0,202,D,1
3.1,90,1,13.7,2,0,203,D,1
3.1,90,1,12.9,2,0,204,D,1
3.1,90,1,12.9,2,0,205,D,1
3.1,90,1,13.3,2,0,206,D,1
3.1,90,1,13.7,2,0,207,D,1
3.1,90,1,13.7,2,0,208,D,1
3.1,90,1,13.7,2,0,209,D,1
3.1,90,1,13.7,2,0,210,D,1
3.1,90,1,13.7,2,0,211,D,1
3.1,90,1,13.7,2,0,212,D,1
3.1,90,1,13.7,2,0,213,D,1
3.1,90,1,14.5,2,0,214,D,1
3.1,90,1,14.5,2,0,215,D,1
3.1,90,1,14.5,2,0,216,D,1
3.1,90,1,14.1,2,0,217,D,1
3.1,90,1,14.5,2,0,218,D,1
3.1,90,1,13.7,2,0,219,D,1
3.1,90,1,13.7,2,0,220,D,1
3.1,90,1,13.7,2,0,221,D,1
3.1,90,1,13.7,2,0,222,D,1
3.1,90,1,13.7,2,0,223,D,1
3.1,90,1,13.7,2,0,224,D,1
3.1,90,1,13.7,2,0,225,D,1
3.1,90,1,13.7,2,0,226,D,1
3.1,90,1,12.9,2,0,227,D,1
3.1,90,1,12.9,2,0,228,D,1
3.1,90,1,12.9,2,0,229,D,1
3.1,90,1,12.9,2,0,230,D,1
3.1,90,1,12.9,2,0,231,D,1
3.1,90,1,12.9,2,0,232,D,1
3.1,90,1,12.9,2,0,233,D,1
3.1,90,1,12.9,2,0,234,D,1
3.1,90,1,12.9,2,0,235,D,1
3.1,90,1,12.9,2,0,236,D,1
3.1,90,1,12.9,2,0,237,D,1
3.1,90,1,12.9,2,0,238,D,1
3.1,90,1,12.9,2,0,239,D,1
3.1,90,1,12.5,2,0,240,D,1
3.1,90,1,12.5,2,0,241,D,1
3.1,90,1,12.5,2,0,242,D,1
3.1,90,1,12.5,2,0,243,D,1
3.1,90,1,12.5,2,0,244,D,1
3.1,90,1,12.5,2,0,245,D,1
3.1,90,1,12.5,2,0,246,D,1
3.1,90,1,12.5,2,0,247,D,1
3.1,90,1,12.5,2,0,248,D,1
3.1,90,1,12.5,2,0,249,D,1
3.1,90,1,12.5,2,0,250,D,1
3.1,90,1,12.5,2,0,251,D,1
3.1,90,1,12.5,2,0,252,D,1
3.1,90,1,12.5,2,0,253,D,1
3.1,90,1,12.5,2,0,254,D,1
3.1,90,1,12.5,2,0,255,D,1
3.1,90,1,12.5,2,0,256,D,1
3.1,90,1,12.5,2,0,257,D,1
3.1,90,1,12.5,2,0,258,D,1
3.1,90,1,12.5,2,0,259,D,1
3.1,90,1,12.5,2,0,260,D,1
3.1,90,1,12.5,2,0,261,D,1
3.1,90,1,12.5,2,0,262,D,1
3.1,90,1,12.5,2,0,263,D,1
3.1,90,1,12.5,2,0,264,D,1
3.1,90,1,12.5,2,0,265,D,1
3.1,90,1,12.5,2,0,266,D,1
3.1,90,1,12.5,2,0,267,D,1
3.1,90,1,12.5,2,0,268,D,1
3.1,90,1,12.5,2,0,269,D,1
3.1,90,1,12.5,2,0,270,D,1
3.1,90,1,12.5,2,0,271,D,1
3.1,90,1,12.5,2,0,272,D,1
3.1,90,1,12.5,2,0,273,D,1
3.1,90,1,12.5,2,0,274,D,1
3.1,90,1,12.5,2,0,275,D,1
3.1,90,1,12.5,2,0,276,D,1
3.1,90,1,12.5,2,0,277,D,1
3.1,90,1,12.5,2,0,278,D,1
3.1,90,1,12.5,2,0,279,D,1
3.1,90,1,12.5,2,0,280,D,1
3.1,90,1,12.5,2,0,281,D,1
3.1,90,1,12.5,2,0,282,D,1
3.1,90,1,12.5,2,0,283,D,1
3.1,90,1,12.5,2,0,284,D,1
3.1,90,1,12.5,2,0,285,D,1
3.1,90,1,12.5,2,0,286,D,1
3.1,90,1,12.5,2,0,287,D,1
3.1,90,1,12.5,2,0,288,D,1
3.1,90,1,12.5,2,0,289,D,1
3.1,90,1,12.5,2,0,290,D,1
3.1,90,1,12.5,2,0,291,D,1
3.1,90,1,12.5,2,0,292,D,1
3.1,90,1,12.5,2,0,293,D,1
3.1,90,1,12.5,2,0,294,D,1
3.1,90,1,12.1,2,36,295,D,1
3.1,90,1,11.7,2,41,296,D,1
3.1,90,1,11.3,2,39,297,D,1
3.1,90,1,12.1,2,0,298,D,1
3.1,90,1,12.1,2,0,299,D,1
3.1,90,1,12.1,2,0,300,D,1
3.1,90,1,12.5,2,0,301,D,1
3.1,90,1,12.1,2,0,302,D,1
3.1,90,1,10.5,2,66,303,D,1
3.1,90,1,10.9,2,66,304,D,1
3.1,90,1,10.9,2,62,305,D,1
3.1,90,1,10.9,2,52,306,D,1
3.1,90,1,11.3,2,25,307,D,1
3.1,90,1,12.5,2,0,308,D,1
3.1,90,1,12.5,2,0,309,D,1
3.1,90,1,12.9,2,0,310,D,1
3.1,90,1,12.9,2,0,311,D,1
3.1,90,1,12.9,2,0,312,D,1
3.1,90,1,12.9,2,0,313,D,1
3.1,90,1,12.9,2,0,314,D,1
3.1,90,1,13.7,2,0,315,D,1
3.1,90,1,13.7,2,0,316,D,1
3.1,90,1,13.7,2,0,317,D,1
3.1,90,1,13.3,2,0,318,D,1
3.1,90,1,12.9,2,0,319,D,1
3.1,90,1,12.9,2,0,320,D,1
3.1,90,1,12.9,2,0,321,D,1
3.1,90,1,12.9,2,0,322,D,1
3.1,90,1,12.9,2,0,323,D,1
3.1,90,1,12.9,2,0,324,D,1
3.1,90,1,12.5,2,0,325,D,1
3.1,90,1,12.5,2,8,326,D,1
3.1,89,1,11.7,2,9,327,D,1
3.1,89,1,11.7,2,9,328,D,1
3.1,89,1,12.1,2,3,329,D,1
3.1,89,1,12.5,2,0,330,D,1
3.1,89,1,12.5,2,0,331,D,1
3.1,89,1,12.5,2,0,332,D,1
3.1,89,1,12.5,2,0,333,D,1
3.1,89,1,12.5,2,0,334,D,1
3.1,89,1,12.5,2,0,335,D,1
3.1,89,1,12.5,2,0,336,D,1
3.1,89,1,12.5,2,0,337,D,1
3.1,89,1,12.5,2,0,338,D,1
3.1,89,1,12.5,2,0,339,D,1
3.1,89,1,12.5,2,0,340,D,1
3.1,89,1,12.5,2,0,341,D,1
3.1,89,1,12.5,2,0,342,D,1
3.1,89,1,12.5,2,0,343,D,1
3.1,89,1,12.5,2,0,344,D,1
3.1,89,1,12.5,2,0,345,D,1
3.1,89,1,11.7,2,15,346,D,1
3.1,89,1,11.3,2,28,347,D,1
3.1,89,1,10.9,2,40,348,D,1
3.1,89,1,10.9,2,27,349,D,1
3.1,90,1,11.7,2,0,350,D,1
3.1,90,1,12.1,2,0,351,D,1
3.1,90,1,12.1,2,0,352,D,1
3.1,90,1,12.5,2,0,353,D,1
3.1,90,1,12.9,2,0,354,D,1
3.1,90,1,12.5,2,0,355,D,1
3.1,90,1,12.5,2,0,356,D,1
3.1,90,1,12.5,2,0,357,D,1
3.1,90,1,12.1,2,21,358,D,1
3.1,90,1,12.1,2,3,359,D,1
3.1,90,1,12.1,2,11,360,D,1
3.1,90,1,11.7,2,27,361,D,1
3.1,90,1,11.7,2,33,362,D,1
3.1,90,1,10.9,2,37,363,D,1
3.1,90,1,11.3,2,7,364,D,1
3.1,90,1,12.5,2,0,365,D,1
3.1,90,1,12.5,2,0,366,D,1
3.1,90,1,12.5,2,0,367,D,1
3.1,90,1,12.5,2,0,368,D,1
3.1,90,1,11.7,2,33,369,D,1
3.1,90,1,10.9,2,40,370,D,1
3.1,90,1,10.9,2,43,371,D,1
3.1,90,1,10.9,2,43,372,D,1
3.1,90,1,11.3,2,28,373,D,1
3.1,90,1,11.7,2,0,374,D,1
3.1,90,1,12.5,2,0,375,D,1
3.1,90,1,12.5,2,0,376,D,1
3.1,90,1,12.5,2,0,377,D,1
3.1,90,1,12.5,2,0,378,D,1
3.1,90,1,12.5,2,0,379,D,1
3.1,90,1,12.5,2,0,380,D,1
3.1,90,1,12.5,2,0,381,D,1
3.1,90,1,12.5,2,0,382,D,1
3.1,90,1,12.5,2,0,383,D,1
3.1,90,1,12.9,2,0,384,D,1
3.1,90,1,12.9,2,0,385,D,1
3.1,90,1,12.5,2,0,386,D,1
3.1,90,1,12.5,2,0,387,D,1
3.1,90,1,12.5,2,0,388,D,1
3.1,90,1,12.5,2,0,389,D,1
3.1,90,1,12.5,2,0,390,D,1
3.1,90,1,12.5,2,0,391,D,1
3.1,90,1,12.5,2,0,392,D,1
3.1,90,1,12.5,2,0,393,D,1
3.1,90,1,12.5,2,0,394,D,1
3.1,90,1,12.5,2,0,395,D,1
3.1,90,1,12.1,2,0,396,D,1
3.1,90,1,12.1,2,0,397,D,1
3.1,90,1,12.1,2,0,398,D,1
3.1,90,1,11.7,2,0,399,D,1
3.1,90,1,11.7,2,0,400,D,1
3.1,90,1,11.7,2,0,401,D,1
3.1,90,1,11.7,2,0,402,D,1
3.1,90,1,11.7,2,0,403,D,1
3.1,90,1,11.7,2,0,404,D,1
3.1,90,1,11.7,2,0,405,D,1
3.1,90,1,11.7,2,0,406,D,1
3.1,90,1,11.7,2,0,407,D,1
3.1,90,1,11.7,2,0,408,D,1
3.1,90,1,11.7,2,0,409,D,1
3.1,90,1,11.7,2,0,410,D,1
3.1,90,1,11.7,2,0,411,D,1
3.1,90,1,11.7,2,0,412,D,1
3.1,90,1,11.7,2,0,413,D,1
3.1,90,1,11.7,2,0,414,D,1
3.1,90,1,11.7,2,0,415,D,1
3.1,90,1,11.7,2,0,416,D,1
3.1,90,1,11.7,2,0,417,D,1
3.1,90,1,11.7,2,0,418,D,1
3.1,90,1,11.7,2,0,419,D,1
3.1,90,1,11.7,2,0,420,D,1
3.1,90,1,11.7,2,0,421,D,1
3.1,90,1,11.7,2,0,422,D,1
3.1,90,1,11.7,2,0,423,D,1
3.1,90,1,11.7,2,0,424,D,1
3.1,90,1,11.7,2,0,425,D,1
3.1,90,1,11.7,2,0,426,D,1
3.1,90,1,11.7,2,0,427,D,1
3.1,90,1,11.7,2,0,428,D,1
3.1,90,1,11.7,2,0,429,D,1
3.1,90,1,11.7,2,0,430,D,1
3.1,90,1,11.7,2,0,431,D,1
3.1,90,1,11.7,2,0,432,D,1
3.1,90,1,11.7,2,0,433,D,1
3.1,90,1,11.7,2,0,434,D,1
3.1,90,1,11.7,2,0,435,D,1
3.1,90,1,11.7,2,0,436,D,1
3.1,90,1,11.7,2,0,437,D,1
3.1,90,1,11.7,2,0,438,D,1
3.1,90,1,11.7,2,0,439,D,1
3.1,90,1,11.7,2,0,440,D,1
3.1,90,1,11.7,2,0,441,D,1
3.1,90,1,11.7,2,0,442,D,1
3.1,90,1,11.7,2,0,443,D,1
3.1,90,1,11.7,2,0,444,D,1
3.1,90,1,11.7,2,0,445,D,1
3.1,90,1,11.7,2,0,446,D,1
3.1,90,1,11.7,2,0,447,D,1
3.1,90,1,11.7,2,0,448,D,1
3.1,90,1,11.7,2,0,449,D,1
3.1,90,1,11.7,2,0,450,D,1
3.1,90,1,11.7,2,0,451,D,1
3.1,90,1,11.7,2,0,452,D,1
3.1,90,1,11.7,2,0,453,D,1
3.1,90,1,11.7,2,0,454,D,1
3.1,90,1,11.7,2,0,455,D,1
3.1,90,1,11.7,2,0,456,D,1
3.1,90,1,11.7,2,0,457,D,1
3.1,90,1,11.7,2,0,458,D,1
3.1,90,1,11.7,2,0,459,D,1
3.1,90,1,11.7,2,0,460,D,1
3.1,90,1,11.7,2,0,461,D,1
3.1,90,1,12.1,2,0,462,D,1
3.1,90,1,12.5,2,0,463,D,1
3.1,90,1,12.5,2,0,464,D,1
3.1,90,1,12.5,2,0,465,D,1
3.1,90,1,12.1,2,9,466,D,1
3.1,90,1,10.9,2,23,467,D,1
3.1,90,1,10.9,2,41,468,D,1
3.1,90,1,10.9,2,42,469,D,1
3.1,90,1,10.2,2,39,470,D,1
3.1,90,1,11.3,2,0,471,D,1
3.1,90,1,10.9,2,0,472,D,1
3.1,90,1,11.3,2,0,473,D,1
3.1,90,1,12.1,2,0,474,D,1
3.1,90,1,12.5,2,0,475,D,1
3.1,90,1,12.5,2,0,476,D,1
3.1,90,1,12.5,2,0,477,D,1
3.1,90,1,12.5,2,0,478,D,1
3.1,90,1,12.5,2,0,479,D,1
3.1,90,1,12.5,2,0,480,D,1
3.1,90,1,12.5,2,0,481,D,1
3.1,90,1,12.5,2,0,482,D,1
3.1,90,1,12.5,2,0,483,D,1
3.1,90,1,12.5,2,0,484,D,1
3.1,90,1,12.5,2,0,485,D,1
3.1,90,1,12.5,2,0,486,D,1
3.1,89,1,11.3,2,29,487,D,1
3.1,89,1,10.9,2,36,488,D,1
3.1,89,1,10.9,2,36,489,D,1
3.1,89,1,10.2,2,36,490,D,1
3.1,89,1,11.3,2,6,491,D,1
3.1,89,1,11.3,2,15,492,D,1
3.1,90,1,10.9,2,39,493,D,1
3.1,90,1,10.9,2,40,494,D,1
3.1,90,1,10.5,2,25,495,D,1
3.1,90,1,11.3,2,0,496,D,1
3.1,90,1,11.7,2,0,497,D,1
3.1,90,1,11.7,2,0,498,D,1
3.1,90,1,11.7,2,0,499,D,1
3.1,90,1,11.3,2,29,500,D,1
3.1,90,1,10.9,2,30,501,D,1
3.1,90,1,10.9,2,30,502,D,1
3.1,90,1,10.9,2,30,503,D,1
3.1,90,1,10.9,2,28,504,D,1
3.1,90,1,11.3,2,0,505,D,1
3.1,90,1,12.1,2,0,506,D,1
3.1,90,1,12.5,2,0,507,D,1
3.1,90,1,12.1,2,0,508,D,1
3.1,90,1,11.7,2,12,509,D,1
3.1,90,1,11.7,2,12,510,D,1
3.1,90,1,11.7,2,0,511,D,1
3.1,90,1,12.5,2,0,512,D,1
3.1,90,1,10.9,2,50,513,D,1
3.1,90,1,9.8,2,51,514,D,1
3.1,90,1,10.2,2,22,515,D,1
3.1,90,1,12.1,2,0,516,D,1
3.1,90,1,11.7,2,18,517,D,1
3.1,90,1,10.5,2,50,518,D,1
3.1,90,1,10.2,2,37,519,D,1
3.1,90,1,12.1,2,0,520,D,1
3.1,90,1,12.1,2,18,521,D,1
3.1,90,1,10.5,2,50,522,D,1
3.1,90,1,10.2,2,44,523,D,1
3.1,90,1,10.9,2,25,524,D,1
3.1,90,1,11.7,2,0,525,D,1
3.1,90,1,12.5,2,0,526,D,1
3.1,90,1,12.5,2,0,527,D,1
3.1,90,1,12.5,2,0,528,D,1
3.1,90,1,12.5,2,0,529,D,1
3.1,90,1,12.5,2,0,530,D,1
3.1,90,1,12.5,2,0,531,D,1
3.1,90,1,11.3,2,30,532,D,1
3.1,90,1,10.2,2,38,533,D,1
3.1,90,1,10.2,2,38,534,D,1
3.1,90,1,10.9,2,13,535,D,1
3.1,90,1,11.7,2,0,536,D,1
3.1,90,1,10.5,2,40,537,D,1
3.1,90,1,10.2,2,40,538,D,1
3.1,90,1,10.2,2,42,539,D,1
3.1,90,1,10.5,2,41,540,D,1
3.1,90,1,10.2,2,39,541,D,1
3.1,90,1,10.2,2,40,542,D,1
3.1,90,1,10.9,2,40,543,D,1
3.1,90,1,10.9,2,40,544,D,1
3.1,90,1,10.9,2,39,545,D,1
3.1,90,1,11.7,2,0,546,D,1
3.1,90,1,12.1,2,0,547,D,1
3.1,90,1,11.7,2,0,548,D,1
3.1,90,1,11.7,2,0,549,D,1
3.1,90,1,11.7,2,0,550,D,1
3.1,90,1,11.3,2,31,551,D,1
3.1,90,1,10.9,2,31,552,D,1
3.1,90,1,10.9,2,31,553,D,1
3.1,90,1,10.5,2,50,554,D,1
3.1,90,1,10.2,2,51,555,D,1
3.1,90,1,11.3,2,9,556,D,1
3.1,90,1,12.5,2,0,557,D,1
3.1,90,1,11.7,2,0,558,D,1
3.1,90,1,10.9,2,39,559,D,1
3.1,90,1,10.5,2,87,560,D,1
3.1,90,1,11.7,2,27,561,D,1
3.1,90,1,12.1,2,9,562,D,1
3.1,90,1,12.5,2,0,563,D,1
3.1,90,1,12.1,2,0,564,D,1
3.1,90,1,12.5,2,0,565,D,1
3.1,90,1,11.3,2,42,566,D,1
3.1,90,1,10.9,2,85,567,D,1
3.1,90,1,10.9,2,71,568,D,1
3.1,90,1,10.5,2,51,569,D,1
3.1,90,1,12.1,2,0,570,D,1
3.1,90,1,11.7,2,0,571,D,1
3.1,90,1,11.7,2,0,572,D,1
3.1,90,1,11.7,2,0,573,D,1
3.1,90,1,11.7,2,0,574,D,1
3.1,90,1,11.7,2,0,575,D,1
3.1,90,1,10.9,2,25,576,D,1
3.1,90,1,9.0,2,57,577,D,1
3.1,90,1,9.0,2,36,578,D,1
3.1,90,1,11.3,2,0,579,D,1
3.1,90,1,11.7,2,0,580,D,1
3.1,90,1,12.1,2,0,581,D,1
3.1,90,1,12.5,2,0,582,D,1
3.1,90,1,12.9,2,0,583,D,1
3.1,90,1,12.5,2,0,584,D,1
3.1,90,1,12.5,2,0,585,D,1
3.1,90,1,12.5,2,0,586,D,1
3.1,90,1,12.5,2,0,587,D,1
3.1,90,1,12.5,2,0,588,D,1
3.1,90,1,12.5,2,0,589,D,1
3.1,90,1,12.5,2,0,590,D,1
3.1,90,1,12.5,2,0,591,D,1
3.1,90,1,12.5,2,0,592,D,1
3.1,90,1,12.5,2,0,593,D,1
3.1,90,1,12.5,2,0,594,D,1
3.1,90,1,11.7,2,0,595,D,1
3.1,90,1,11.7,2,0,596,D,1
3.1,90,1,11.7,2,0,597,D,1
3.1,90,1,11.7,2,0,598,D,1
3.1,90,1,11.7,2,0,599,D,1
3.1,90,1,11.7,2,0,600,D,1
3.1,90,1,11.7,2,0,601,D,1
3.1,90,1,11.7,2,0,602,D,1
3.1,90,1,11.7,2,0,603,D,1
3.1,90,1,11.7,2,0,604,D,1
3.1,90,1,11.7,2,0,605,D,1
3.1,90,1,11.7,2,0,606,D,1
3.1,90,1,11.7,2,0,607,D,1
3.1,90,1,11.7,2,0,608,D,1
3.1,90,1,11.7,2,0,609,D,1
3.1,90,1,11.7,2,0,610,D,1
3.1,90,1,11.7,2,0,611,D,1
3.1,90,1,11.7,2,0,612,D,1
3.1,90,1,11.7,2,0,613,D,1
3.1,90,1,11.7,2,0,614,D,1
3.1,90,1,11.7,2,0,615,D,1
3.1,90,1,11.7,2,0,616,D,1
3.1,90,1,11.7,2,0,617,D,1
3.1,90,1,11.7,2,0,618,D,1
3.1,90,1,11.7,2,0,619,D,1
3.1,90,1,11.7,2,0,620,D,1
3.1,90,1,11.7,2,0,621,D,1
3.1,90,1,11.7,2,0,622,D,1
3.1,90,1,11.7,2,0,623,D,1
3.1,90,1,11.7,2,0,624,D,1
3.1,90,1,11.7,2,0,625,D,1
3.1,90,1,11.7,2,0,626,D,1
3.1,90,1,10.5,2,45,627,D,1
3.1,90,1,10.2,2,43,628,D,1
3.1,90,1,10.5,2,39,629,D,1
3.1,90,1,9.8,2,48,630,D,1
3.1,90,1,9.4,2,57,631,D,1
3.1,90,1,10.9,2,39,632,D,1
3.1,90,1,9.0,2,89,633,D,1
3.1,90,1,9.8,2,97,634,D,1
3.1,90,1,10.2,2,98,635,D,1
3.1,90,1,10.5,2,91,636,D,1
3.1,90,1,10.9,2,81,637,D,1
3.1,90,1,10.9,2,64,638,D,1
3.1,90,1,11.3,2,13,639,D,1
3.1,90,1,11.7,2,0,640,D,1
3.1,90,1,11.7,2,0,641,D,1
3.1,90,1,11.7,2,0,642,D,1
3.1,90,1,11.7,2,0,643,D,1
3.1,90,1,11.7,2,0,644,D,1
3.1,90,1,11.3,2,0,645,D,1
3.1,90,1,10.2,2,62,646,D,1
3.1,90,1,10.9,2,30,647,D,1
3.1,90,1,12.1,2,0,648,D,1
3.1,90,1,12.1,2,0,649,D,1
3.1,90,1,12.5,2,0,650,D,1
3.1,90,1,12.5,2,0,651,D,1
3.1,90,1,12.5,2,0,652,D,1
3.1,90,1,12.5,2,0,653,D,1
3.1,90,1,12.5,2,0,654,D,1
3.1,90,1,12.5,2,0,655,D,1
3.1,90,1,12.5,2,0,656,D,1
3.1,90,1,11.7,2,0,657,D,1
3.1,90,1,11.7,2,0,658,D,1
3.1,90,1,11.7,2,0,659,D,1
3.1,90,1,11.7,2,0,660,D,1
3.1,90,1,11.7,2,0,661,D,1
3.1,90,1,11.7,2,0,662,D,1
3.1,90,1,11.7,2,0,663,D,1
3.1,90,1,11.7,2,0,664,D,1
3.1,90,1,11.7,2,0,665,D,1
3.1,90,1,11.7,2,0,666,D,1
3.1,90,1,11.7,2,0,667,D,1
3.1,90,1,11.7,2,0,668,D,1
3.1,90,1,11.7,2,0,669,D,1
3.1,90,1,11.7,2,0,670,D,1
3.1,90,1,11.7,2,0,671,D,1
3.1,90,1,11.7,2,0,672,D,1
3.1,90,1,11.7,2,0,673,D,1
3.1,90,1,11.7,2,0,674,D,1
3.1,90,1,11.7,2,0,675,D,1
3.1,90,1,11.7,2,0,676,D,1
3.1,90,1,11.7,2,0,677,D,1
3.1,90,1,11.7,2,0,678,D,1
3.1,90,1,11.7,2,0,679,D,1
3.1,90,1,11.7,2,0,680,D,1
3.1,90,1,11.7,2,0,681,D,1
3.1,90,1,11.7,2,0,682,D,1
3.1,90,1,11.7,2,0,683,D,1
3.1,90,1,11.7,2,0,684,D,1
3.1,90,1,11.7,2,0,685,D,1
3.1,90,1,11.7,2,0,686,D,1
3.1,90,1,11.7,2,0,687,D,1
3.1,90,1,11.7,2,0,688,D,1
3.1,90,1,11.7,2,0,689,D,1
3.1,90,1,11.7,2,0,690,D,1
3.1,90,1,11.7,2,0,691,D,1
3.1,90,1,11.7,2,0,692,D,1
3.1,90,1,11.7,2,0,693,D,1
3.1,90,1,11.7,2,0,694,D,1
3.1,90,1,11.7,2,0,695,D,1
3.1,90,1,11.7,2,0,696,D,1
3.1,90,1,11.7,2,0,697,D,1
3.1,90,1,11.7,2,0,698,D,1
3.1,90,1,11.7,2,0,699,D,1
3.1,90,1,11.7,2,0,700,D,1
3.1,90,1,11.7,2,0,701,D,1
3.1,90,1,11.7,2,0,702,D,1
3.1,90,1,11.7,2,0,703,D,1
3.1,90,1,11.7,2,0,704,D,1
3.1,90,1,11.7,2,0,705,D,1
3.1,90,1,11.7,2,0,706,D,1
3.1,90,1,11.7,2,0,707,D,1
3.1,90,1,11.7,2,0,708,D,1
3.1,90,1,11.7,2,0,709,D,1
3.1,90,1,11.7,2,0,710,D,1
3.1,90,1,11.7,2,0,711,D,1
3.1,90,1,11.7,2,0,712,D,1
3.1,90,1,12.1,2,0,713,D,1
3.1,90,1,12.1,2,0,714,D,1
3.1,90,1,12.1,2,0,715,D,1
3.1,90,1,12.5,2,0,716,D,1
3.1,90,1,12.1,2,0,717,D,1
3.1,90,1,12.5,2,0,718,D,1
3.1,90,1,12.5,2,0,719,D,1
3.1,90,1,12.5,2,0,720,D,1
3.1,90,1,12.5,2,0,721,D,1
3.1,90,1,12.5,2,0,722,D,1
3.1,90,1,12.5,2,0,723,D,1
3.1,90,1,12.5,2,0,724,D,1
3.1,90,1,12.5,2,0,725,D,1
3.1,90,1,12.5,2,0,726,D,1
3.1,90,1,12.5,2,0,727,D,1
