Long_Term_Fuel_Trim_Bank1,Engine_coolant_temperature.1,Activation_of_Air_compressor,Torque_of_friction,Engine_soacking_time,Intake_air_pressure,Time(s),Class,Trip_ID
3.9,90,1,10.5,3,67,1207,D,2
3.9,90,1,10.5,3,75,1208,D,2
3.9,90,1,10.2,3,76,1209,D,2
3.9,90,1,10.5,3,74,1210,D,2
3.9,90,1,10.9,3,67,1211,D,2
3.9,90,1,11.7,3,31,1212,D,2
3.9,90,1,11.3,3,38,1213,D,2
3.9,90,1,9.4,3,76,1214,D,2
3.9,90,1,9.8,3,61,1215,D,2
3.9,90,1,11.7,3,23,1216,D,2
3.9,90,1,10.9,3,31,1217,D,2
3.9,90,1,10.9,3,40,1218,D,2
3.9,90,1,10.9,3,39,1219,D,2
3.9,90,1,10.9,3,33,1220,D,2
3.9,90,1,10.9,3,33,1221,D,2
3.9,90,1,9.8,3,56,1222,D,2
3.9,90,1,9.0,3,80,1223,D,2
3.9,90,1,9.0,3,85,1224,D,2
3.9,90,1,9.0,3,84,1225,D,2
3.9,90,1,11.3,3,31,1226,D,2
3.9,90,1,11.7,3,26,1227,D,2
3.9,90,1,11.3,3,35,1228,D,2
3.9,90,1,11.3,3,34,1229,D,2
3.9,90,1,11.3,3,32,1230,D,2
3.9,90,1,10.9,3,34,1231,D,2
3.9,90,1,10.5,3,45,1232,D,2
3.9,90,1,9.8,3,59,1233,D,2
3.9,90,1,9.0,3,85,1234,D,2
3.9,90,1,9.0,3,90,1235,D,2
3.9,90,1,9.4,3,90,1236,D,2
3.9,90,1,9.8,3,73,1237,D,2
3.9,90,1,11.7,3,25,1238,D,2
3.9,90,1,10.9,3,44,1239,D,2
3.9,90,1,10.2,3,69,1240,D,2
3.9,90,1,10.2,3,71,1241,D,2
3.9,90,1,10.5,3,54,1242,D,2
3.9,90,1,10.2,3,61,1243,D,2
3.9,90,1,10.2,3,65,1244,D,2
3.9,90,1,11.7,3,32,1245,D,2
3.9,90,1,12.1,3,24,1246,D,2
3.9,90,1,11.7,3,30,1247,D,2
3.9,90,1,11.7,3,27,1248,D,2
3.9,90,1,11.3,3,33,1249,D,2
3.9,90,1,10.2,3,60,1250,D,2
3.9,90,1,10.2,3,67,1251,D,2
3.9,90,1,10.2,3,66,1252,D,2
3.9,90,1,10.2,3,62,1253,D,2
3.9,90,1,10.9,3,51,1254,D,2
3.9,90,1,10.9,3,42,1255,D,2
3.9,90,1,10.9,3,42,1256,D,2
3.9,90,1,10.9,3,42,1257,D,2
3.9,90,1,10.9,3,42,1258,D,2
3.9,90,1,10.9,3,43,1259,D,2
3.9,90,1,10.9,3,43,1260,D,2
3.9,90,1,10.9,3,43,1261,D,2
3.9,90,1,10.9,3,45,1262,D,2
3.9,90,1,10.9,3,51,1263,D,2
3.9,90,1,10.9,3,52,1264,D,2
3.9,90,1,10.9,3,51,1265,D,2
3.9,90,1,10.9,3,49,1266,D,2
3.9,90,1,11.7,3,26,1267,D,2
3.9,90,1,11.7,3,26,1268,D,2
3.9,91,1,11.7,3,35,1269,D,2
3.9,91,1,10.9,3,43,1270,D,2
3.9,91,1,10.2,3,66,1271,D,2
3.9,91,1,10.2,3,66,1272,D,2
3.9,91,1,10.2,3,66,1273,D,2
3.9,91,1,10.2,3,65,1274,D,2
3.9,91,1,10.2,3,64,1275,D,2
3.9,91,1,11.3,3,29,1276,D,2
3.9,91,1,12.1,3,25,1277,D,2
3.9,91,1,11.3,3,36,1278,D,2
3.9,91,1,11.3,3,37,1279,D,2
3.9,91,1,10.9,3,46,1280,D,2
3.9,91,1,10.9,3,52,1281,D,2
3.9,91,1,10.9,3,51,1282,D,2
3.9,91,1,10.9,3,52,1283,D,2
3.9,91,1,10.2,3,64,1284,D,2
3.9,91,1,10.2,3,68,1285,D,2
3.9,91,1,10.2,3,67,1286,D,2
3.9,91,1,10.2,3,65,1287,D,2
3.9,91,1,11.7,3,37,1288,D,2
3.9,91,1,12.1,3,23,1289,D,2
3.9,91,1,11.7,3,38,1290,D,2
3.9,91,1,10.9,3,49,1291,D,2
3.9,91,1,10.2,3,74,1292,D,2
3.9,91,1,10.2,3,65,1293,D,2
3.9,91,1,12.1,3,24,1294,D,2
3.9,91,1,12.1,3,26,1295,D,2
3.9,91,1,10.9,3,54,1296,D,2
3.9,91,1,10.2,3,65,1297,D,2
3.9,91,1,10.2,3,64,1298,D,2
3.9,91,1,12.1,3,29,1299,D,2
3.9,91,1,12.1,3,25,1300,D,2
3.9,91,1,11.7,3,30,1301,D,2
3.9,91,1,10.9,3,46,1302,D,2
3.9,91,1,10.2,3,75,1303,D,2
3.9,91,1,11.7,3,34,1304,D,2
3.9,91,1,11.3,3,37,1305,D,2
3.9,91,1,10.9,3,58,1306,D,2
3.1,91,1,10.9,3,61,1307,D,2
3.1,91,1,11.7,3,34,1308,D,2
3.1,91,1,12.1,3,23,1309,D,2
3.1,91,1,11.7,3,36,1310,D,2
3.1,91,1,11.7,3,34,1311,D,2
3.1,91,1,11.7,3,26,1312,D,2
3.1,91,1,11.7,3,26,1313,D,2
3.1,91,1,11.7,3,27,1314,D,2
3.1,91,1,11.7,3,35,1315,D,2
3.9,91,1,10.9,3,45,1316,D,2
3.9,91,1,11.3,3,35,1317,D,2
3.1,91,1,11.7,3,22,1318,D,2
3.1,91,1,11.7,3,34,1319,D,2
3.1,91,1,11.7,3,34,1320,D,2
3.1,91,1,10.9,3,43,1321,D,2
3.9,91,1,10.5,3,58,1322,D,2
3.9,91,1,10.2,3,66,1323,D,2
3.9,91,1,10.2,3,68,1324,D,2
3.9,91,1,10.2,3,67,1325,D,2
3.9,91,1,10.2,3,66,1326,D,2
3.9,91,1,10.5,3,65,1327,D,2
3.1,91,1,10.5,3,67,1328,D,2
3.1,91,1,10.5,3,53,1329,D,2
3.1,91,1,11.7,3,23,1330,D,2
3.1,91,1,11.7,3,31,1331,D,2
3.1,91,1,11.3,3,33,1332,D,2
3.1,91,1,11.3,3,33,1333,D,2
3.1,91,1,11.3,3,32,1334,D,2
3.1,91,1,10.9,3,36,1335,D,2
3.1,91,1,11.3,3,36,1336,D,2
3.1,91,1,11.7,3,31,1337,D,2
3.1,91,1,11.7,3,31,1338,D,2
3.1,91,1,11.3,3,32,1339,D,2
3.1,91,1,11.3,3,31,1340,D,2
3.1,91,1,11.7,3,31,1341,D,2
3.1,91,1,11.7,3,31,1342,D,2
3.1,91,1,11.7,3,31,1343,D,2
3.1,91,1,11.7,3,30,1344,D,2
3.1,91,1,11.7,3,26,1345,D,2
3.1,91,1,11.7,3,23,1346,D,2
3.1,91,1,11.7,3,23,1347,D,2
3.1,91,1,11.7,3,22,1348,D,2
3.1,91,1,11.7,3,24,1349,D,2
3.1,91,1,11.7,3,23,1350,D,2
3.1,91,1,12.1,3,25,1351,D,2
3.1,91,1,11.7,3,37,1352,D,2
3.1,91,1,11.7,3,41,1353,D,2
3.1,91,1,12.1,3,24,1354,D,2
3.1,91,1,12.5,3,26,1355,D,2
3.1,91,1,12.5,3,30,1356,D,2
3.1,91,1,12.5,3,30,1357,D,2
3.1,91,1,12.5,3,29,1358,D,2
3.9,91,1,12.5,3,29,1359,D,2
3.9,91,1,12.5,3,28,1360,D,2
3.9,91,1,12.5,3,26,1361,D,2
3.9,91,1,12.5,3,26,1362,D,2
3.9,91,1,12.5,3,26,1363,D,2
3.9,91,1,12.5,3,25,1364,D,2
3.9,91,1,12.5,3,25,1365,D,2
3.9,91,1,12.5,3,23,1366,D,2
3.1,91,1,12.5,3,20,1367,D,2
3.9,91,1,12.5,3,25,1368,D,2
3.9,91,1,12.5,3,27,1369,D,2
3.9,91,1,12.5,3,28,1370,D,2
3.9,91,1,12.5,3,28,1371,D,2
3.9,91,1,12.5,3,28,1372,D,2
3.9,91,1,12.5,3,28,1373,D,2
3.9,91,1,12.5,3,28,1374,D,2
3.9,91,1,12.5,3,28,1375,D,2
3.9,91,1,12.5,3,28,1376,D,2
3.9,91,1,12.5,3,28,1377,D,2
3.9,91,1,12.5,3,28,1378,D,2
3.9,91,1,12.5,3,28,1379,D,2
3.9,91,1,12.5,3,24,1380,D,2
3.9,91,1,12.5,3,31,1381,D,2
3.9,91,1,10.9,3,78,1382,D,2
3.9,91,1,12.1,3,39,1383,D,2
3.1,91,1,12.5,3,29,1384,D,2
3.1,91,1,12.5,3,31,1385,D,2
3.1,91,1,12.1,3,24,1386,D,2
3.1,91,1,11.7,3,24,1387,D,2
3.1,91,1,11.7,3,23,1388,D,2
3.1,91,1,12.1,3,22,1389,D,2
3.1,91,1,12.5,3,22,1390,D,2
3.1,91,1,12.5,3,23,1391,D,2
3.1,91,1,12.5,3,24,1392,D,2
2.3,91,1,12.5,3,26,1393,D,2
3.1,91,1,12.5,3,27,1394,D,2
3.1,91,1,12.5,3,27,1395,D,2
3.1,91,1,12.1,3,33,1396,D,2
3.1,91,1,10.9,3,61,1397,D,2
3.1,91,1,10.2,3,85,1398,D,2
3.9,91,1,10.2,3,91,1399,D,2
3.1,91,1,11.3,3,52,1400,D,2
3.1,91,1,11.7,3,24,1401,D,2
3.1,91,1,11.3,3,38,1402,D,2
3.1,91,1,10.9,3,62,1403,D,2
3.1,91,1,10.9,3,65,1404,D,2
3.1,91,1,10.9,3,66,1405,D,2
3.1,91,1,10.9,3,66,1406,D,2
3.1,91,1,10.9,3,67,1407,D,2
3.1,91,1,10.9,3,67,1408,D,2
3.1,91,1,11.3,3,43,1409,D,2
3.1,92,1,11.7,3,26,1410,D,2
3.1,92,1,11.7,3,25,1411,D,2
3.1,92,1,11.7,3,25,1412,D,2
3.1,92,1,11.7,3,22,1413,D,2
3.1,92,1,12.5,3,23,1414,D,2
3.1,92,1,12.1,3,34,1415,D,2
3.1,92,1,10.5,3,67,1416,D,2
3.9,92,1,10.2,3,76,1417,D,2
3.1,92,1,10.9,3,59,1418,D,2
3.1,92,1,11.7,3,43,1419,D,2
3.1,92,1,11.7,3,44,1420,D,2
3.1,92,1,11.7,3,45,1421,D,2
3.1,91,1,11.7,3,45,1422,D,2
3.1,92,1,12.1,3,30,1423,D,2
3.1,92,1,11.7,3,32,1424,D,2
3.1,92,1,11.7,3,37,1425,D,2
3.1,92,1,10.2,3,60,1426,D,2
3.1,92,1,10.2,3,67,1427,D,2
3.1,92,1,10.2,3,66,1428,D,2
3.1,92,1,11.3,3,41,1429,D,2
3.1,92,1,12.1,3,24,1430,D,2
3.1,92,1,11.3,3,35,1431,D,2
3.1,92,1,10.5,3,60,1432,D,2
3.1,92,1,10.2,3,65,1433,D,2
3.1,92,1,9.8,3,72,1434,D,2
3.1,92,1,10.2,3,98,1435,D,2
3.1,92,1,10.9,3,97,1436,D,2
3.1,92,1,10.9,3,71,1437,D,2
3.1,92,1,11.7,3,30,1438,D,2
3.1,92,1,11.7,3,30,1439,D,2
3.1,92,1,10.5,3,59,1440,D,2
3.1,92,1,10.2,3,64,1441,D,2
3.1,92,1,11.7,3,27,1442,D,2
3.1,92,1,11.7,3,28,1443,D,2
3.1,92,1,11.7,3,32,1444,D,2
3.1,92,1,11.7,3,33,1445,D,2
3.1,92,1,11.3,3,33,1446,D,2
3.1,92,1,10.5,3,54,1447,D,2
3.1,92,1,9.4,3,85,1448,D,2
3.1,92,1,9.4,3,87,1449,D,2
3.1,92,1,9.4,3,86,1450,D,2
3.1,92,1,9.4,3,86,1451,D,2
3.1,92,1,9.8,3,73,1452,D,2
3.1,92,1,11.7,3,28,1453,D,2
3.1,92,1,11.7,3,28,1454,D,2
3.1,92,1,11.7,3,35,1455,D,2
3.1,92,1,11.7,3,34,1456,D,2
3.1,92,1,11.7,3,33,1457,D,2
3.1,92,1,11.7,3,32,1458,D,2
3.1,92,1,11.7,3,31,1459,D,2
3.1,92,1,11.7,3,31,1460,D,2
3.1,92,1,11.7,3,31,1461,D,2
3.1,92,1,11.7,3,30,1462,D,2
3.1,92,1,11.3,3,41,1463,D,2
3.1,92,1,10.2,3,61,1464,D,2
3.1,92,1,10.2,3,67,1465,D,2
3.1,92,1,10.2,3,69,1466,D,2
3.1,92,1,10.2,3,71,1467,D,2
3.1,92,1,10.5,3,70,1468,D,2
3.1,92,1,10.9,3,68,1469,D,2
3.1,92,1,11.3,3,47,1470,D,2
3.1,92,1,12.5,3,22,1471,D,2
3.1,92,1,12.1,3,32,1472,D,2
3.9,92,1,12.5,3,22,1473,D,2
3.9,92,1,12.1,3,28,1474,D,2
3.9,92,1,11.7,3,34,1475,D,2
3.9,92,1,12.5,3,24,1476,D,2
3.9,92,1,12.5,3,21,1477,D,2
3.9,92,1,11.7,3,36,1478,D,2
3.9,92,1,12.1,3,37,1479,D,2
3.9,92,1,11.7,3,37,1480,D,2
3.9,92,1,12.1,3,35,1481,D,2
3.9,92,1,11.7,3,39,1482,D,2
3.9,92,1,11.7,3,42,1483,D,2
3.9,92,1,11.7,3,43,1484,D,2
3.9,92,1,10.9,3,66,1485,D,2
3.9,92,1,10.5,3,99,1486,D,2
3.9,92,1,10.9,3,98,1487,D,2
3.9,92,1,10.5,3,97,1488,D,2
3.9,92,1,10.5,3,78,1489,D,2
3.9,92,1,12.5,3,24,1490,D,2
3.9,92,1,12.5,3,28,1491,D,2
3.9,92,1,12.5,3,37,1492,D,2
3.9,92,1,12.5,3,28,1493,D,2
3.9,92,1,12.5,3,28,1494,D,2
3.9,92,1,11.3,3,57,1495,D,2
3.9,92,1,10.9,3,70,1496,D,2
3.9,92,1,10.9,3,71,1497,D,2
3.9,92,1,10.9,3,71,1498,D,2
3.9,92,1,10.9,3,70,1499,D,2
3.9,92,1,10.9,3,71,1500,D,2
3.9,92,1,10.9,3,71,1501,D,2
3.9,92,1,10.9,3,70,1502,D,2
3.9,92,1,12.1,3,40,1503,D,2
3.1,92,1,12.5,3,22,1504,D,2
3.1,92,1,10.9,3,59,1505,D,2
3.9,92,1,10.2,3,87,1506,D,2
3.1,92,1,10.2,3,91,1507,D,2
3.9,92,1,10.2,3,91,1508,D,2
3.9,92,1,10.2,3,85,1509,D,2
3.9,92,1,10.9,3,67,1510,D,2
3.9,92,1,10.9,3,68,1511,D,2
3.9,92,1,10.9,3,68,1512,D,2
3.9,92,1,10.9,3,68,1513,D,2
3.9,92,1,11.7,3,47,1514,D,2
3.9,92,1,12.9,3,22,1515,D,2
3.9,92,1,12.5,3,32,1516,D,2
3.9,92,1,12.5,3,30,1517,D,2
3.9,92,1,11.3,3,57,1518,D,2
3.9,92,1,10.9,3,68,1519,D,2
3.9,92,1,10.9,3,68,1520,D,2
3.9,92,1,10.9,3,67,1521,D,2
3.9,92,1,11.3,3,59,1522,D,2
3.9,92,1,12.5,3,33,1523,D,2
3.9,92,1,12.1,3,47,1524,D,2
3.9,92,1,11.7,3,62,1525,D,2
3.9,92,1,11.7,3,61,1526,D,2
3.1,92,1,11.3,3,59,1527,D,2
3.1,92,1,10.9,3,58,1528,D,2
3.1,93,1,10.9,3,64,1529,D,2
3.1,93,1,10.9,3,64,1530,D,2
3.1,93,1,10.9,3,64,1531,D,2
3.1,93,1,10.9,3,64,1532,D,2
3.1,93,1,11.7,3,41,1533,D,2
3.1,93,1,12.5,3,23,1534,D,2
3.1,93,1,12.5,3,32,1535,D,2
3.1,93,1,12.5,3,33,1536,D,2
3.1,93,1,12.5,3,31,1537,D,2
3.1,93,1,11.3,3,55,1538,D,2
3.9,93,1,10.5,3,98,1539,D,2
3.9,93,1,11.3,3,99,1540,D,2
3.9,93,1,11.7,3,99,1541,D,2
3.9,93,1,11.3,3,99,1542,D,2
3.9,93,1,11.7,3,99,1543,D,2
3.9,93,1,11.7,3,99,1544,D,2
3.9,93,1,11.7,3,88,1545,D,2
3.9,93,1,13.3,3,25,1546,D,2
3.9,93,1,12.5,3,31,1547,D,2
3.9,93,1,12.9,3,31,1548,D,2
3.9,93,1,12.9,3,28,1549,D,2
3.9,93,1,12.5,3,36,1550,D,2
3.9,93,1,12.5,3,37,1551,D,2
3.9,93,1,12.5,3,36,1552,D,2
3.1,93,1,12.5,3,35,1553,D,2
3.1,93,1,12.5,3,33,1554,D,2
3.1,93,1,11.3,3,60,1555,D,2
3.9,93,1,10.2,3,81,1556,D,2
3.1,93,1,10.2,3,82,1557,D,2
3.1,93,1,10.5,3,77,1558,D,2
3.9,93,1,10.9,3,74,1559,D,2
3.9,93,1,10.9,3,73,1560,D,2
3.9,93,1,10.9,3,73,1561,D,2
3.9,93,1,10.9,3,72,1562,D,2
3.9,93,1,10.9,3,71,1563,D,2
3.9,93,1,10.9,3,70,1564,D,2
3.9,93,1,11.7,3,56,1565,D,2
3.9,93,1,12.5,3,25,1566,D,2
3.9,93,1,12.5,3,26,1567,D,2
3.9,93,1,12.1,3,45,1568,D,2
3.9,93,1,11.7,3,58,1569,D,2
3.9,93,1,11.7,3,53,1570,D,2
3.9,93,1,11.7,3,51,1571,D,2
3.9,93,1,11.7,3,52,1572,D,2
3.9,93,1,11.7,3,53,1573,D,2
3.9,93,1,11.7,3,54,1574,D,2
3.9,93,1,12.1,3,42,1575,D,2
3.9,93,1,10.9,3,69,1576,D,2
3.9,92,1,11.7,3,50,1577,D,2
3.1,92,1,12.5,3,23,1578,D,2
3.1,92,1,12.5,3,33,1579,D,2
3.1,92,1,12.5,3,34,1580,D,2
3.1,92,1,12.5,3,34,1581,D,2
3.1,92,1,12.5,3,32,1582,D,2
3.1,92,1,12.1,3,36,1583,D,2
3.1,92,1,12.1,3,36,1584,D,2
3.1,92,1,12.5,3,31,1585,D,2
3.1,92,1,12.5,3,31,1586,D,2
3.1,92,1,12.5,3,31,1587,D,2
3.1,92,1,12.5,3,31,1588,D,2
3.1,92,1,12.5,3,31,1589,D,2
3.1,92,1,11.7,3,38,1590,D,2
3.1,92,1,11.7,3,44,1591,D,2
3.1,92,1,11.3,3,52,1592,D,2
3.1,92,1,10.5,3,67,1593,D,2
3.1,92,1,10.2,3,77,1594,D,2
3.1,92,1,10.2,3,76,1595,D,2
3.1,92,1,10.5,3,65,1596,D,2
3.1,92,1,10.9,3,60,1597,D,2
3.1,92,1,10.9,3,60,1598,D,2
3.1,92,1,10.9,3,64,1599,D,2
3.1,92,1,10.9,3,65,1600,D,2
3.1,92,1,10.5,3,72,1601,D,2
3.1,92,1,10.2,3,79,1602,D,2
3.1,92,1,10.2,3,79,1603,D,2
3.1,92,1,10.2,3,78,1604,D,2
3.1,92,1,11.7,3,43,1605,D,2
3.1,92,1,12.5,3,23,1606,D,2
3.1,92,1,12.5,3,32,1607,D,2
3.1,92,1,12.1,3,32,1608,D,2
3.1,92,1,11.7,3,32,1609,D,2
3.1,92,1,11.7,3,32,1610,D,2
3.1,92,1,11.7,3,31,1611,D,2
3.1,92,1,11.7,3,34,1612,D,2
3.1,92,1,12.1,3,33,1613,D,2
3.9,92,1,11.7,3,44,1614,D,2
3.1,92,1,10.9,3,73,1615,D,2
3.1,92,1,10.9,3,72,1616,D,2
3.1,92,1,11.7,3,48,1617,D,2
3.1,92,1,12.5,3,29,1618,D,2
3.1,92,1,10.2,3,85,1619,D,2
3.1,92,1,10.2,3,100,1620,D,2
3.1,92,1,10.2,3,100,1621,D,2
3.1,92,1,10.5,3,100,1622,D,2
3.1,92,1,12.1,3,51,1623,D,2
3.1,92,1,12.5,3,26,1624,D,2
3.1,92,1,12.5,3,34,1625,D,2
3.1,92,1,11.3,3,52,1626,D,2
3.1,92,1,10.2,3,77,1627,D,2
3.1,92,1,10.2,3,77,1628,D,2
3.1,92,1,10.5,3,70,1629,D,2
3.1,92,1,12.1,3,35,1630,D,2
3.1,92,1,12.5,3,22,1631,D,2
3.1,92,1,12.1,3,36,1632,D,2
3.1,92,1,10.2,3,77,1633,D,2
3.1,92,1,10.2,3,86,1634,D,2
3.1,92,1,9.8,3,87,1635,D,2
3.1,92,1,10.2,3,77,1636,D,2
3.1,92,1,12.1,3,25,1637,D,2
3.1,92,1,12.1,3,31,1638,D,2
3.1,92,1,11.3,3,49,1639,D,2
3.1,92,1,10.9,3,61,1640,D,2
3.1,92,1,10.9,3,61,1641,D,2
3.1,92,1,10.9,3,61,1642,D,2
3.1,92,1,10.9,3,61,1643,D,2
3.1,92,1,10.9,3,61,1644,D,2
3.1,92,1,10.9,3,61,1645,D,2
3.1,92,1,10.9,3,62,1646,D,2
3.1,92,1,10.2,3,70,1647,D,2
3.1,92,1,10.2,3,71,1648,D,2
3.9,92,1,10.2,3,71,1649,D,2
3.9,92,1,10.5,3,71,1650,D,2
3.9,92,1,10.9,3,71,1651,D,2
3.9,92,1,10.9,3,70,1652,D,2
3.9,92,1,10.9,3,70,1653,D,2
3.9,92,1,10.9,3,70,1654,D,2
3.9,92,1,10.9,3,69,1655,D,2
3.9,92,1,10.9,3,68,1656,D,2
3.9,92,1,11.3,3,47,1657,D,2
3.9,92,1,12.5,3,33,1658,D,2
3.9,92,1,12.5,3,32,1659,D,2
3.9,92,1,11.3,3,50,1660,D,2
3.9,92,1,10.9,3,67,1661,D,2
3.9,92,1,10.9,3,67,1662,D,2
3.9,92,1,10.9,3,58,1663,D,2
3.9,92,1,12.5,3,24,1664,D,2
3.1,92,1,12.5,3,29,1665,D,2
3.1,92,1,11.7,3,40,1666,D,2
3.9,92,1,11.3,3,54,1667,D,2
3.9,92,1,10.9,3,63,1668,D,2
3.9,92,1,10.9,3,67,1669,D,2
3.9,92,1,10.9,3,67,1670,D,2
3.9,92,1,10.9,3,67,1671,D,2
3.9,92,1,10.9,3,68,1672,D,2
3.9,92,1,11.3,3,54,1673,D,2
3.1,92,1,12.5,3,23,1674,D,2
3.1,92,1,12.5,3,30,1675,D,2
3.1,92,1,12.5,3,33,1676,D,2
3.1,92,1,12.5,3,30,1677,D,2
3.1,92,1,12.1,3,33,1678,D,2
3.1,92,1,10.9,3,63,1679,D,2
3.1,92,1,10.9,3,70,1680,D,2
3.1,92,1,10.9,3,72,1681,D,2
3.1,92,1,10.9,3,73,1682,D,2
3.1,92,1,10.9,3,72,1683,D,2
3.1,92,1,10.9,3,71,1684,D,2
3.1,92,1,10.9,3,60,1685,D,2
3.1,92,1,11.7,3,47,1686,D,2
3.1,92,1,10.9,3,61,1687,D,2
3.1,92,1,10.9,3,64,1688,D,2
3.1,91,1,10.9,3,56,1689,D,2
3.1,91,1,12.5,3,24,1690,D,2
3.1,91,1,12.5,3,31,1691,D,2
3.1,91,1,12.1,3,38,1692,D,2
3.1,91,1,10.5,3,73,1693,D,2
3.1,91,1,10.2,3,79,1694,D,2
3.1,91,1,10.2,3,80,1695,D,2
3.1,91,1,10.2,3,73,1696,D,2
3.1,91,1,12.1,3,28,1697,D,2
3.1,91,1,12.5,3,26,1698,D,2
3.1,91,1,11.7,3,32,1699,D,2
3.1,91,1,12.1,3,32,1700,D,2
3.1,91,1,10.9,3,54,1701,D,2
3.1,91,1,10.9,3,60,1702,D,2
3.1,91,1,11.7,3,36,1703,D,2
3.1,91,1,12.5,3,23,1704,D,2
3.1,91,1,12.5,3,31,1705,D,2
3.1,91,1,12.1,3,31,1706,D,2
3.1,91,1,11.7,3,32,1707,D,2
3.1,91,1,11.7,3,31,1708,D,2
3.1,91,1,11.7,3,31,1709,D,2
3.1,91,1,11.7,3,29,1710,D,2
3.1,91,1,11.7,3,34,1711,D,2
3.1,91,1,11.7,3,36,1712,D,2
3.1,91,1,11.7,3,34,1713,D,2
3.1,91,1,12.1,3,40,1714,D,2
3.1,91,1,10.9,3,69,1715,D,2
3.1,91,1,10.9,3,72,1716,D,2
3.1,91,1,10.9,3,71,1717,D,2
3.1,91,1,10.9,3,71,1718,D,2
3.1,91,1,10.9,3,70,1719,D,2
3.1,91,1,10.9,3,69,1720,D,2
3.1,91,1,11.7,3,65,1721,D,2
3.1,91,1,11.7,3,62,1722,D,2
3.1,91,1,12.5,3,25,1723,D,2
3.1,91,1,12.5,3,25,1724,D,2
3.1,91,1,12.5,3,36,1725,D,2
3.1,91,1,12.5,3,35,1726,D,2
3.1,91,1,12.5,3,33,1727,D,2
3.1,91,1,12.5,3,31,1728,D,2
3.1,91,1,12.5,3,32,1729,D,2
3.1,91,1,12.5,3,31,1730,D,2
3.1,91,1,12.5,3,31,1731,D,2
3.1,91,1,11.7,3,31,1732,D,2
3.1,91,1,11.7,3,30,1733,D,2
3.1,91,1,11.7,3,29,1734,D,2
3.1,91,1,11.3,3,34,1735,D,2
3.1,91,1,9.8,3,75,1736,D,2
3.1,91,1,9.4,3,85,1737,D,2
3.1,91,1,9.4,3,86,1738,D,2
3.1,91,1,10.2,3,74,1739,D,2
3.1,91,1,12.1,3,26,1740,D,2
3.1,91,1,12.5,3,29,1741,D,2
3.1,91,1,11.7,3,31,1742,D,2
3.1,91,1,11.7,3,32,1743,D,2
3.1,91,1,10.9,3,54,1744,D,2
3.1,91,1,12.1,3,27,1745,D,2
3.1,91,1,12.1,3,27,1746,D,2
2.3,91,1,12.1,3,27,1747,D,2
3.1,91,1,12.5,3,37,1748,D,2
3.1,91,1,12.9,3,32,1749,D,2
3.1,91,1,12.5,3,32,1750,D,2
3.1,91,1,11.7,3,56,1751,D,2
3.1,91,1,10.9,3,67,1752,D,2
3.1,91,1,10.9,3,68,1753,D,2
3.1,91,1,10.9,3,67,1754,D,2
3.1,91,1,10.9,3,66,1755,D,2
3.1,91,1,11.3,3,45,1756,D,2
3.1,91,1,12.5,3,24,1757,D,2
3.1,91,1,12.5,3,31,1758,D,2
3.1,91,1,12.5,3,27,1759,D,2
2.3,91,1,12.5,3,32,1760,D,2
3.1,91,1,12.5,3,37,1761,D,2
3.1,91,1,12.5,3,47,1762,D,2
3.1,91,1,12.5,3,50,1763,D,2
3.1,91,1,12.5,3,47,1764,D,2
3.1,91,1,12.5,3,42,1765,D,2
3.1,91,1,12.5,3,38,1766,D,2
3.1,91,1,12.5,3,38,1767,D,2
3.1,91,1,12.5,3,45,1768,D,2
3.1,91,1,12.5,3,52,1769,D,2
3.1,91,1,12.5,3,50,1770,D,2
3.1,91,1,12.5,3,45,1771,D,2
3.1,91,1,12.5,3,46,1772,D,2
3.1,91,1,12.5,3,50,1773,D,2
3.1,91,1,12.5,3,53,1774,D,2
3.1,91,1,12.5,3,53,1775,D,2
3.1,91,1,12.5,3,52,1776,D,2
3.1,91,1,12.5,3,52,1777,D,2
3.1,91,1,12.5,3,52,1778,D,2
3.1,91,1,12.5,3,53,1779,D,2
3.1,91,1,12.5,3,52,1780,D,2
3.1,91,1,12.5,3,55,1781,D,2
3.1,91,1,12.5,3,52,1782,D,2
3.1,91,1,12.5,3,48,1783,D,2
3.1,91,1,12.5,3,42,1784,D,2
3.1,91,1,12.5,3,42,1785,D,2
3.1,91,1,12.5,3,43,1786,D,2
3.1,91,1,12.5,3,43,1787,D,2
3.1,91,1,12.5,3,42,1788,D,2
3.1,91,1,12.5,3,41,1789,D,2
3.1,91,1,11.7,3,47,1790,D,2
3.1,91,1,10.9,3,55,1791,D,2
3.1,91,1,10.9,3,50,1792,D,2
3.1,91,1,11.3,3,34,1793,D,2
3.1,91,1,11.7,3,25,1794,D,2
3.1,91,1,11.7,3,28,1795,D,2
3.1,91,1,12.5,3,33,1796,D,2
3.1,91,1,12.5,3,36,1797,D,2
3.1,91,1,12.5,3,38,1798,D,2
3.1,91,1,12.1,3,40,1799,D,2
3.1,91,1,11.7,3,45,1800,D,2
3.1,91,1,11.7,3,43,1801,D,2
3.1,91,1,12.1,3,30,1802,D,2
3.1,91,1,12.5,3,25,1803,D,2
3.1,91,1,12.5,3,23,1804,D,2
3.1,91,1,12.5,3,23,1805,D,2
3.1,91,1,12.5,3,27,1806,D,2
3.1,91,1,12.5,3,34,1807,D,2
3.1,91,1,12.5,3,36,1808,D,2
3.1,91,1,12.5,3,38,1809,D,2
3.1,91,1,12.9,3,37,1810,D,2
